order_bk,customer_sk,store_sk,channel_sk,order_date_sk,subtotal_amount,shipping_fee,discount_amount,total_amount,currency_code,status
1000008394,954,,1,498,,1200.0,,33960.75,ARS,CANCELLED
1000008395,647,,1,180,,0.0,,68970.0,ARS,FULFILLED
1000008396,1259,,1,150,,900.0,,18868.5,ARS,PAID
1000008397,950,,1,394,,900.0,,18687.0,ARS,FULFILLED
1000008398,1223,,1,634,,1200.0,,42582.0,ARS,FULFILLED
1000008399,811,,1,637,,1200.0,,85996.8,ARS,FULFILLED
1000008400,1445,,2,246,,0.0,,32016.6,ARS,CANCELLED
1000008401,397,,1,93,,1200.0,,78882.0,ARS,FULFILLED
1000008402,1339,,1,490,,1200.0,,16852.56,ARS,FULFILLED
1000008403,468,,1,436,,0.0,,48024.9,ARS,PAID
1000008404,140,,2,351,,0.0,,26136.0,ARS,FULFILLED
1000008405,1261,,1,519,,900.0,,36474.0,ARS,FULFILLED
1000008406,1268,,1,22,,1200.0,,40404.0,ARS,FULFILLED
1000008407,924,,2,374,,0.0,,63706.5,ARS,FULFILLED
1000008408,93,,1,216,,900.0,,40104.0,ARS,FULFILLED
1000008409,1264,,1,389,,1200.0,,24722.4,ARS,CANCELLED
1000008410,1256,,1,412,,1200.0,,76613.25,ARS,FULFILLED
1000008411,686,,1,561,,1200.0,,17535.0,ARS,FULFILLED
1000008412,1359,,1,118,,1500.0,,29088.0,ARS,PAID
1000008413,1199,,2,500,,0.0,,27588.0,ARS,PAID
1000008414,260,,2,80,,0.0,,29040.0,ARS,FULFILLED
1000008415,210,,1,481,,1500.0,,17508.3,ARS,FULFILLED
1000008416,155,,1,311,,1200.0,,43888.8,ARS,FULFILLED
1000008417,695,,1,16,,1200.0,,62910.0,ARS,PAID
1000008418,81,,1,310,,900.0,,58072.5,ARS,FULFILLED
1000008419,819,,1,231,,0.0,,45738.0,ARS,CANCELLED
1000008420,450,,1,338,,1500.0,,54861.0,ARS,PAID
1000008421,1338,,2,529,,0.0,,53361.0,ARS,PAID
1000008422,488,,2,179,,0.0,,31944.0,ARS,PAID
1000008423,367,,1,477,,1500.0,,33226.2,ARS,PAID
1000008424,212,,1,257,,0.0,,41382.0,ARS,FULFILLED
1000008425,516,,2,421,,0.0,,60793.42,ARS,FULFILLED
1000008426,128,,1,376,,900.0,,35203.5,ARS,CANCELLED
1000008427,1279,,2,214,,0.0,,37243.8,ARS,PAID
1000008428,1377,,1,128,,1500.0,,29959.2,ARS,FULFILLED
1000008429,1323,,1,546,,1200.0,,33144.0,ARS,CANCELLED
1000008430,1272,,2,264,,0.0,,17242.5,ARS,REFUNDED
1000008431,866,,1,109,,900.0,,80832.6,ARS,FULFILLED
1000008432,442,,2,212,,0.0,,27442.8,ARS,FULFILLED
1000008433,159,,1,175,,900.0,,62247.0,ARS,FULFILLED
1000008434,385,,1,189,,900.0,,109527.75,ARS,FULFILLED
1000008435,739,,2,49,,0.0,,34303.5,ARS,FULFILLED
1000008436,351,,1,536,,0.0,,18150.0,ARS,CREATED
1000008437,1181,,1,394,,1200.0,,94491.0,ARS,CREATED
1000008438,1392,,1,25,,900.0,,12661.2,ARS,FULFILLED
1000008439,1169,,2,114,,0.0,,81442.68,ARS,FULFILLED
1000008440,220,,1,441,,1200.0,,15574.8,ARS,FULFILLED
1000008441,748,,1,115,,900.0,,15420.0,ARS,FULFILLED
1000008442,321,,2,425,,0.0,,39857.4,ARS,FULFILLED
1000008443,707,,2,477,,0.0,,26136.0,ARS,FULFILLED
1000008444,1185,,2,589,,0.0,,32670.0,ARS,PAID
1000008445,369,,2,116,,0.0,,48024.9,ARS,FULFILLED
1000008446,685,,2,470,,0.0,,29040.0,ARS,FULFILLED
1000008447,1244,,1,199,,1200.0,,83020.2,ARS,PAID
1000008448,1082,,1,84,,0.0,,92565.0,ARS,FULFILLED
1000008449,764,,2,586,,0.0,,28459.2,ARS,FULFILLED
1000008450,1449,,2,180,,0.0,,28459.2,ARS,FULFILLED
1000008451,670,,1,529,,1200.0,,53472.0,ARS,CANCELLED
1000008452,401,,1,43,,1200.0,,50205.0,ARS,FULFILLED
1000008453,524,,1,170,,1500.0,,15294.0,ARS,PAID
1000008454,676,,1,601,,900.0,,15129.6,ARS,FULFILLED
1000008455,1416,,1,282,,1200.0,,35685.0,ARS,FULFILLED
1000008456,425,,1,222,,1200.0,,53145.3,ARS,FULFILLED
1000008457,1175,,1,155,,0.0,,36300.0,ARS,PAID
1000008458,59,,2,35,,0.0,,45048.3,ARS,FULFILLED
1000008459,1013,,1,84,,0.0,,15518.25,ARS,REFUNDED
1000008460,1252,,1,46,,0.0,,58043.7,ARS,FULFILLED
1000008461,499,,1,452,,900.0,,87148.8,ARS,FULFILLED
1000008462,72,,1,376,,0.0,,31987.56,ARS,FULFILLED
1000008463,1342,,1,2,,1200.0,,35503.5,ARS,PAID
1000008464,362,,1,241,,1200.0,,44760.0,ARS,REFUNDED
1000008465,345,,1,587,,1200.0,,19304.62,ARS,FULFILLED
1000008466,286,,2,73,,0.0,,33795.3,ARS,FULFILLED
1000008467,331,,2,175,,0.0,,34485.0,ARS,FULFILLED
1000008468,1145,,2,299,,0.0,,14520.0,ARS,FULFILLED
1000008469,760,,1,213,,1200.0,,70489.44,ARS,FULFILLED
1000008470,213,,1,565,,1500.0,,42882.0,ARS,PAID
1000008471,843,,2,197,,0.0,,37243.8,ARS,PAID
1000008472,172,,1,158,,900.0,,14694.0,ARS,FULFILLED
1000008473,1318,,2,308,,0.0,,35937.0,ARS,PAID
1000008474,764,,2,542,,0.0,,27588.0,ARS,PAID
1000008475,953,,1,494,,900.0,,43588.8,ARS,PAID
1000008476,525,,1,399,,900.0,,47073.6,ARS,FULFILLED
1000008477,1498,,1,587,,1200.0,,92567.1,ARS,PAID
1000008478,350,,2,291,,0.0,,34485.0,ARS,FULFILLED
1000008479,66,,1,387,,0.0,,75776.25,ARS,PAID
1000008480,1324,,1,285,,1200.0,,30240.0,ARS,FULFILLED
1000008481,1338,,1,230,,0.0,,32670.0,ARS,FULFILLED
1000008482,292,,1,344,,1200.0,,36774.0,ARS,PAID
1000008483,1377,,1,401,,0.0,,67518.0,ARS,FULFILLED
1000008484,3,,2,249,,0.0,,35574.0,ARS,FULFILLED
1000008485,748,,1,379,,1200.0,,58408.8,ARS,FULFILLED
1000008486,682,,1,446,,1200.0,,17208.3,ARS,FULFILLED
1000008487,1247,,1,182,,900.0,,68418.0,ARS,CREATED
1000008488,738,,1,16,,1200.0,,43888.8,ARS,FULFILLED
1000008489,724,,2,527,,0.0,,41382.0,ARS,FULFILLED
1000008490,10,,2,61,,0.0,,54450.0,ARS,FULFILLED
1000008491,1259,,2,401,,0.0,,105052.2,ARS,FULFILLED
1000008492,900,,2,77,,0.0,,18150.0,ARS,FULFILLED
1000008493,643,,1,408,,900.0,,74952.0,ARS,FULFILLED
1000008494,497,,2,205,,0.0,,92492.4,ARS,FULFILLED
1000008495,1406,,2,565,,0.0,,16335.0,ARS,FULFILLED
1000008496,904,,2,387,,0.0,,59561.04,ARS,REFUNDED
1000008497,1224,,1,173,,0.0,,82038.0,ARS,FULFILLED
1000008498,163,,2,318,,0.0,,16008.3,ARS,FULFILLED
1000008499,969,,1,321,,0.0,,39204.0,ARS,FULFILLED
1000008500,711,,1,463,,900.0,,76258.8,ARS,FULFILLED
1000008501,933,,1,564,,900.0,,52627.5,ARS,PAID
1000008502,1100,,1,345,,1200.0,,20166.75,ARS,REFUNDED
1000008503,191,,1,313,,1200.0,,26813.28,ARS,REFUNDED
1000008504,956,,2,495,,0.0,,31036.5,ARS,FULFILLED
1000008505,591,,2,452,,0.0,,46899.6,ARS,FULFILLED
1000008506,955,,2,292,,0.0,,26136.0,ARS,PAID
1000008507,745,,1,146,,1200.0,,60278.25,ARS,FULFILLED
1000008508,1141,,1,549,,1200.0,,15429.6,ARS,FULFILLED
1000008509,913,,1,594,,900.0,,14694.0,ARS,FULFILLED
1000008510,598,,2,444,,0.0,,44823.24,ARS,FULFILLED
1000008511,1313,,1,282,,900.0,,72665.1,ARS,FULFILLED
1000008512,1464,,1,131,,1500.0,,15874.8,ARS,FULFILLED
1000008513,856,,1,254,,1200.0,,30603.0,ARS,FULFILLED
1000008514,1495,,1,422,,1200.0,,33870.0,ARS,FULFILLED
1000008515,1080,,1,487,,1200.0,,65959.2,ARS,FULFILLED
1000008516,785,,1,607,,0.0,,32670.0,ARS,FULFILLED
1000008517,952,,1,58,,900.0,,27036.0,ARS,FULFILLED
1000008518,193,,1,550,,1200.0,,42582.0,ARS,FULFILLED
1000008519,907,,1,284,,1500.0,,15294.0,ARS,FULFILLED
1000008520,729,,2,385,,0.0,,49005.0,ARS,FULFILLED
1000008521,747,,1,389,,1200.0,,31692.0,ARS,CANCELLED
1000008522,575,,1,111,,900.0,,102177.0,ARS,PAID
1000008523,766,,1,387,,900.0,,55350.0,ARS,FULFILLED
1000008524,408,,2,293,,0.0,,48714.6,ARS,FULFILLED
1000008525,503,,2,223,,0.0,,46645.5,ARS,FULFILLED
1000008526,24,,1,153,,900.0,,32118.0,ARS,FULFILLED
1000008527,634,,1,223,,1500.0,,99510.0,ARS,FULFILLED
1000008528,1343,,1,355,,900.0,,35294.25,ARS,REFUNDED
1000008529,380,,2,286,,0.0,,39204.0,ARS,PAID
1000008530,1379,,1,551,,1500.0,,74100.0,ARS,FULFILLED
1000008531,560,,1,363,,1200.0,,14268.0,ARS,FULFILLED
1000008532,828,,1,67,,0.0,,44830.5,ARS,CANCELLED
1000008533,1369,,1,45,,900.0,,16418.25,ARS,REFUNDED
1000008534,1408,,2,639,,0.0,,14229.6,ARS,CREATED
1000008535,1017,,1,506,,1200.0,,27336.0,ARS,PAID
1000008536,546,,2,563,,0.0,,117517.62,ARS,CANCELLED
1000008537,1347,,2,335,,0.0,,37243.8,ARS,FULFILLED
1000008538,998,,1,133,,1200.0,,69444.0,ARS,FULFILLED
1000008539,1489,,1,255,,900.0,,77130.0,ARS,FULFILLED
1000008540,19,,1,232,,900.0,,27036.0,ARS,FULFILLED
1000008541,1483,,1,153,,900.0,,31936.5,ARS,FULFILLED
1000008542,1399,,1,68,,1200.0,,44150.16,ARS,FULFILLED
1000008543,161,,1,349,,900.0,,40104.0,ARS,PAID
1000008544,337,,2,222,,0.0,,43124.4,ARS,FULFILLED
1000008545,1202,,2,94,,0.0,,51455.25,ARS,CANCELLED
1000008546,850,,1,396,,1500.0,,16746.0,ARS,FULFILLED
1000008547,114,,1,119,,900.0,,74182.44,ARS,FULFILLED
1000008548,1074,,1,186,,0.0,,26136.0,ARS,FULFILLED
1000008549,1013,,1,260,,1200.0,,19350.0,ARS,CANCELLED
1000008550,1129,,1,182,,1200.0,,32418.0,ARS,FULFILLED
1000008551,90,,2,160,,0.0,,81384.6,ARS,FULFILLED
1000008552,334,,2,146,,0.0,,62073.0,ARS,FULFILLED
1000008553,141,,1,379,,1500.0,,29088.0,ARS,FULFILLED
1000008554,386,,2,591,,0.0,,56482.8,ARS,FULFILLED
1000008555,785,,2,339,,0.0,,96303.9,ARS,FULFILLED
1000008556,1249,,1,482,,900.0,,72048.0,ARS,FULFILLED
1000008557,719,,1,408,,900.0,,67183.8,ARS,CREATED
1000008558,671,,2,36,,0.0,,13068.0,ARS,FULFILLED
1000008559,1238,,1,618,,1200.0,,43888.8,ARS,FULFILLED
1000008560,687,,2,343,,0.0,,53361.0,ARS,FULFILLED
1000008561,1421,,2,157,,0.0,,43560.0,ARS,FULFILLED
1000008562,420,,1,614,,0.0,,36300.0,ARS,PAID
1000008563,578,,1,567,,1500.0,,15294.0,ARS,FULFILLED
1000008564,1156,,1,132,,900.0,,36474.0,ARS,FULFILLED
1000008565,779,,1,552,,1200.0,,36483.6,ARS,FULFILLED
1000008566,838,,2,272,,0.0,,102601.95,ARS,FULFILLED
1000008567,1124,,2,209,,0.0,,18150.0,ARS,PAID
1000008568,1062,,2,17,,0.0,,36300.0,ARS,FULFILLED
1000008569,185,,2,415,,0.0,,16335.0,ARS,FULFILLED
1000008570,1248,,1,109,,900.0,,71793.9,ARS,FULFILLED
1000008571,584,,2,167,,0.0,,49005.0,ARS,FULFILLED
1000008572,1313,,2,457,,0.0,,69296.7,ARS,FULFILLED
1000008573,162,,1,506,,1200.0,,15429.6,ARS,PAID
1000008574,157,,1,117,,1200.0,,33652.2,ARS,FULFILLED
1000008575,580,,2,636,,0.0,,13794.0,ARS,FULFILLED
1000008576,1044,,2,203,,0.0,,54885.6,ARS,FULFILLED
1000008577,1382,,1,526,,900.0,,19050.0,ARS,PAID
1000008578,1128,,1,349,,900.0,,19050.0,ARS,FULFILLED
1000008579,320,,2,355,,0.0,,27588.0,ARS,CANCELLED
1000008580,1099,,1,501,,1200.0,,70170.0,ARS,FULFILLED
1000008581,798,,1,482,,0.0,,13721.4,ARS,PAID
1000008582,1336,,2,7,,0.0,,53201.28,ARS,FULFILLED
1000008583,374,,1,167,,1500.0,,30249.6,ARS,FULFILLED
1000008584,1456,,1,6,,900.0,,44460.0,ARS,CANCELLED
1000008585,1048,,1,145,,900.0,,31392.0,ARS,CANCELLED
1000008586,244,,1,165,,1200.0,,33870.0,ARS,FULFILLED
1000008587,112,,1,6,,1500.0,,53227.5,ARS,FULFILLED
1000008588,574,,1,2,,900.0,,87838.5,ARS,FULFILLED
1000008589,22,,1,501,,900.0,,14694.0,ARS,FULFILLED
1000008590,313,,1,16,,900.0,,35385.0,ARS,FULFILLED
1000008591,238,,1,329,,0.0,,28459.2,ARS,PAID
1000008592,1080,,2,382,,0.0,,35574.0,ARS,FULFILLED
1000008593,116,,1,519,,1500.0,,55950.0,ARS,FULFILLED
1000008594,838,,1,439,,1200.0,,109011.0,ARS,CANCELLED
1000008595,653,,1,638,,1200.0,,14994.0,ARS,CANCELLED
1000008596,110,,1,383,,900.0,,52355.25,ARS,PAID
1000008597,722,,1,207,,1200.0,,46938.0,ARS,FULFILLED
1000008598,1305,,1,462,,900.0,,51720.0,ARS,FULFILLED
1000008599,153,,1,581,,1200.0,,18987.0,ARS,FULFILLED
1000008600,259,,2,317,,0.0,,113256.0,ARS,PAID
1000008601,219,,1,480,,900.0,,42064.2,ARS,CANCELLED
1000008602,1436,,1,548,,900.0,,52627.5,ARS,PAID
1000008603,112,,1,551,,1200.0,,29659.2,ARS,FULFILLED
1000008604,1182,,2,550,,0.0,,16335.0,ARS,FULFILLED
1000008605,97,,1,595,,1200.0,,14921.4,ARS,FULFILLED
1000008606,1200,,1,469,,1500.0,,63210.0,ARS,FULFILLED
1000008607,61,,2,463,,0.0,,52635.0,ARS,FULFILLED
1000008608,1387,,2,595,,0.0,,42761.4,ARS,FULFILLED
1000008609,1082,,1,501,,1200.0,,58372.5,ARS,FULFILLED
1000008610,385,,2,210,,0.0,,52163.1,ARS,FULFILLED
1000008611,243,,1,471,,1200.0,,88624.92,ARS,FULFILLED
1000008612,584,,2,8,,0.0,,16335.0,ARS,FULFILLED
1000008613,392,,1,32,,1200.0,,18987.0,ARS,FULFILLED
1000008614,295,,1,61,,0.0,,44104.5,ARS,FULFILLED
1000008615,1313,,1,124,,1500.0,,42882.0,ARS,FULFILLED
1000008616,684,,2,418,,0.0,,51727.5,ARS,FULFILLED
1000008617,681,,1,79,,1200.0,,14006.64,ARS,FULFILLED
1000008618,660,,2,515,,0.0,,54450.0,ARS,FULFILLED
1000008619,657,,1,477,,1200.0,,14006.64,ARS,FULFILLED
1000008620,926,,1,42,,1200.0,,15720.0,ARS,FULFILLED
1000008621,15,,1,535,,1200.0,,44760.0,ARS,FULFILLED
1000008622,1400,,2,638,,0.0,,79627.68,ARS,CANCELLED
1000008623,1205,,1,427,,1200.0,,46575.0,ARS,FULFILLED
1000008624,724,,1,162,,1200.0,,57555.75,ARS,FULFILLED
1000008625,157,,1,558,,900.0,,48816.0,ARS,PAID
1000008626,128,,1,167,,1500.0,,94645.8,ARS,FULFILLED
1000008627,1419,,2,614,,0.0,,15518.25,ARS,FULFILLED
1000008628,1262,,1,544,,1200.0,,18442.5,ARS,CANCELLED
1000008629,1400,,1,90,,900.0,,102031.8,ARS,PAID
1000008630,839,,1,44,,0.0,,26136.0,ARS,PAID
1000008631,943,,2,462,,0.0,,37933.5,ARS,FULFILLED
1000008632,621,,2,56,,0.0,,14520.0,ARS,FULFILLED
1000008633,291,,1,387,,0.0,,37933.5,ARS,FULFILLED
1000008634,875,,2,337,,0.0,,88426.8,ARS,CANCELLED
1000008635,130,,2,410,,0.0,,32016.6,ARS,FULFILLED
1000008636,610,,2,258,,0.0,,42688.8,ARS,FULFILLED
1000008637,484,,1,355,,900.0,,44460.0,ARS,REFUNDED
1000008638,936,,1,523,,0.0,,64795.5,ARS,CREATED
1000008639,459,,1,527,,900.0,,101196.9,ARS,FULFILLED
1000008640,1438,,1,537,,900.0,,49905.0,ARS,FULFILLED
1000008641,1205,,2,289,,0.0,,46554.75,ARS,PAID
1000008642,904,,1,435,,1200.0,,46938.0,ARS,FULFILLED
1000008643,427,,1,86,,900.0,,33234.22,ARS,CANCELLED
1000008644,212,,1,355,,1200.0,,50059.8,ARS,FULFILLED
1000008645,1414,,1,604,,900.0,,17235.0,ARS,FULFILLED
1000008646,1441,,2,376,,0.0,,27588.0,ARS,FULFILLED
1000008647,587,,1,28,,1200.0,,43888.8,ARS,FULFILLED
1000008648,1027,,1,443,,1200.0,,15901.5,ARS,FULFILLED
1000008649,1446,,2,500,,0.0,,24829.2,ARS,FULFILLED
1000008650,730,,1,149,,1500.0,,131127.3,ARS,FULFILLED
1000008651,483,,1,37,,900.0,,15129.6,ARS,PAID
1000008652,1404,,1,217,,1200.0,,66540.0,ARS,FULFILLED
1000008653,1451,,1,164,,1200.0,,15720.0,ARS,FULFILLED
1000008654,230,,1,88,,900.0,,32916.6,ARS,REFUNDED
1000008655,191,,1,108,,0.0,,18150.0,ARS,PAID
1000008656,1221,,1,172,,900.0,,70596.0,ARS,FULFILLED
1000008657,248,,2,274,,0.0,,17787.0,ARS,FULFILLED
1000008658,2,,2,364,,0.0,,28459.2,ARS,REFUNDED
1000008659,1419,,1,60,,0.0,,17242.5,ARS,FULFILLED
1000008660,237,,1,413,,1200.0,,44760.0,ARS,FULFILLED
1000008661,1187,,1,139,,1500.0,,99510.0,ARS,FULFILLED
1000008662,380,,2,234,,0.0,,72019.2,ARS,FULFILLED
1000008663,879,,2,446,,0.0,,44830.5,ARS,FULFILLED
1000008664,422,,1,131,,900.0,,15274.8,ARS,FULFILLED
1000008665,888,,2,354,,0.0,,113528.25,ARS,CANCELLED
1000008666,117,,2,234,,0.0,,14229.6,ARS,FULFILLED
1000008667,483,,2,531,,0.0,,42688.8,ARS,FULFILLED
1000008668,846,,2,199,,0.0,,23522.4,ARS,REFUNDED
1000008669,1311,,2,245,,0.0,,14520.0,ARS,FULFILLED
1000008670,637,,2,590,,0.0,,51727.5,ARS,FULFILLED
1000008671,1392,,2,313,,0.0,,14229.6,ARS,FULFILLED
1000008672,587,,2,127,,0.0,,69696.0,ARS,FULFILLED
1000008673,1457,,2,528,,0.0,,41382.0,ARS,PAID
1000008674,290,,1,266,,900.0,,37109.25,ARS,PAID
1000008675,1198,,1,463,,1500.0,,47020.2,ARS,FULFILLED
1000008676,708,,2,391,,0.0,,18150.0,ARS,FULFILLED
1000008677,618,,1,43,,900.0,,59597.1,ARS,FULFILLED
1000008678,426,,1,520,,1200.0,,14268.0,ARS,FULFILLED
1000008679,69,,1,165,,0.0,,28459.2,ARS,FULFILLED
1000008680,284,,1,177,,1200.0,,44760.0,ARS,FULFILLED
1000008681,576,,1,209,,1200.0,,52927.5,ARS,FULFILLED
1000008682,689,,1,184,,900.0,,45723.24,ARS,FULFILLED
1000008683,166,,1,340,,900.0,,66058.5,ARS,FULFILLED
1000008684,1060,,1,521,,900.0,,90960.3,ARS,FULFILLED
1000008685,484,,1,474,,900.0,,54261.0,ARS,PAID
1000008686,645,,2,389,,0.0,,15246.0,ARS,PAID
1000008687,964,,1,243,,900.0,,106941.38,ARS,CANCELLED
1000008688,1009,,1,221,,0.0,,36300.0,ARS,FULFILLED
1000008689,322,,2,192,,0.0,,28459.2,ARS,FULFILLED
1000008690,849,,2,180,,0.0,,53905.5,ARS,FULFILLED
1000008691,1311,,1,6,,1200.0,,31082.16,ARS,REFUNDED
1000008692,257,,1,296,,900.0,,33570.0,ARS,CREATED
1000008693,1288,,2,392,,0.0,,78045.0,ARS,PAID
1000008694,1063,,1,136,,900.0,,35203.5,ARS,FULFILLED
1000008695,394,,2,560,,0.0,,41382.0,ARS,FULFILLED
1000008696,1350,,1,22,,900.0,,24422.4,ARS,FULFILLED
1000008697,182,,1,35,,1500.0,,48690.0,ARS,PAID
1000008698,520,,2,56,,0.0,,26136.0,ARS,FULFILLED
1000008699,417,,2,475,,0.0,,54313.88,ARS,FULFILLED
1000008700,1429,,1,504,,1500.0,,53227.5,ARS,PAID
1000008701,860,,1,320,,1200.0,,28788.0,ARS,FULFILLED
1000008702,780,,1,61,,1200.0,,82875.0,ARS,FULFILLED
1000008703,365,,1,34,,900.0,,49433.1,ARS,CANCELLED
1000008704,726,,1,405,,900.0,,14694.0,ARS,FULFILLED
1000008705,405,,2,341,,0.0,,13068.0,ARS,FULFILLED
1000008706,135,,1,58,,1200.0,,16141.08,ARS,FULFILLED
1000008707,342,,1,528,,900.0,,44351.1,ARS,FULFILLED
1000008708,56,,2,521,,0.0,,61129.2,ARS,FULFILLED
1000008709,679,,1,523,,0.0,,24829.2,ARS,FULFILLED
1000008710,441,,1,613,,0.0,,49005.0,ARS,FULFILLED
1000008711,546,,1,310,,0.0,,41164.2,ARS,FULFILLED
1000008712,453,,2,500,,0.0,,56018.16,ARS,FULFILLED
1000008713,818,,1,180,,1200.0,,54561.0,ARS,FULFILLED
1000008714,1479,,1,463,,900.0,,19050.0,ARS,FULFILLED
1000008715,63,,2,431,,0.0,,52725.75,ARS,CANCELLED
1000008716,963,,2,239,,0.0,,37352.7,ARS,PAID
1000008717,1465,,1,566,,1200.0,,14268.0,ARS,FULFILLED
1000008718,1293,,1,154,,900.0,,47454.75,ARS,FULFILLED
1000008719,1464,,1,28,,900.0,,48816.0,ARS,FULFILLED
1000008720,986,,2,189,,0.0,,71511.0,ARS,FULFILLED
1000008721,593,,2,521,,0.0,,32670.0,ARS,FULFILLED
1000008722,1014,,2,413,,0.0,,12414.6,ARS,FULFILLED
1000008723,514,,2,495,,0.0,,54450.0,ARS,PAID
1000008724,1094,,2,204,,0.0,,41236.8,ARS,FULFILLED
1000008725,1251,,1,97,,900.0,,17235.0,ARS,PAID
1000008726,305,,2,500,,0.0,,43160.7,ARS,FULFILLED
1000008727,123,,1,420,,900.0,,31755.0,ARS,FULFILLED
1000008728,1216,,1,289,,1200.0,,27336.0,ARS,FULFILLED
1000008729,1117,,1,621,,1200.0,,14994.0,ARS,FULFILLED
1000008730,391,,2,529,,0.0,,56918.4,ARS,PAID
1000008731,475,,2,236,,0.0,,32670.0,ARS,FULFILLED
1000008732,1090,,2,377,,0.0,,32016.6,ARS,FULFILLED
1000008733,196,,2,283,,0.0,,78408.0,ARS,FULFILLED
1000008734,1111,,2,484,,0.0,,14229.6,ARS,FULFILLED
1000008735,781,,2,256,,0.0,,44104.5,ARS,FULFILLED
1000008736,719,,1,2,,1200.0,,14268.0,ARS,FULFILLED
1000008737,825,,1,636,,1500.0,,34351.5,ARS,FULFILLED
1000008738,1483,,1,93,,1200.0,,54561.0,ARS,PAID
1000008739,1489,,1,540,,1200.0,,39315.0,ARS,FULFILLED
1000008740,118,,1,503,,1200.0,,55650.0,ARS,FULFILLED
1000008741,524,,2,321,,0.0,,13068.0,ARS,CANCELLED
1000008742,599,,2,562,,0.0,,32670.0,ARS,FULFILLED
1000008743,1433,,1,435,,900.0,,65949.6,ARS,CANCELLED
1000008744,1128,,1,476,,900.0,,24422.4,ARS,FULFILLED
1000008745,319,,2,431,,0.0,,39204.0,ARS,FULFILLED
1000008746,1148,,1,74,,1200.0,,47754.75,ARS,FULFILLED
1000008747,1468,,1,582,,0.0,,26136.0,ARS,CANCELLED
1000008748,667,,2,200,,0.0,,19565.7,ARS,FULFILLED
1000008749,932,,1,135,,900.0,,40104.0,ARS,FULFILLED
1000008750,1054,,2,140,,0.0,,13794.0,ARS,PAID
1000008751,346,,1,331,,900.0,,19050.0,ARS,FULFILLED
1000008752,1004,,1,222,,1200.0,,20257.5,ARS,FULFILLED
1000008753,272,,1,270,,900.0,,26513.28,ARS,FULFILLED
1000008754,1201,,2,247,,0.0,,79315.5,ARS,PAID
1000008755,141,,1,604,,900.0,,61884.0,ARS,CREATED
1000008756,1336,,1,91,,900.0,,15129.6,ARS,FULFILLED
1000008757,1346,,1,215,,1200.0,,28788.0,ARS,PAID
1000008758,159,,1,82,,900.0,,115680.6,ARS,FULFILLED
1000008759,589,,2,472,,0.0,,91802.7,ARS,FULFILLED
1000008760,1371,,2,529,,0.0,,52272.0,ARS,FULFILLED
1000008761,43,,2,341,,0.0,,16335.0,ARS,CANCELLED
1000008762,877,,1,237,,1200.0,,42364.2,ARS,FULFILLED
1000008763,479,,1,499,,900.0,,24422.4,ARS,FULFILLED
1000008764,891,,2,195,,0.0,,16335.0,ARS,CREATED
1000008765,1172,,1,226,,1200.0,,27336.0,ARS,REFUNDED
1000008766,1142,,1,147,,900.0,,37200.0,ARS,PAID
1000008767,187,,1,473,,900.0,,55350.0,ARS,FULFILLED
1000008768,1384,,2,117,,0.0,,39204.0,ARS,FULFILLED
1000008769,289,,2,83,,0.0,,102928.65,ARS,FULFILLED
1000008770,174,,2,42,,0.0,,35755.5,ARS,FULFILLED
1000008771,920,,1,493,,1500.0,,33516.6,ARS,FULFILLED
1000008772,1120,,1,143,,1500.0,,18742.5,ARS,FULFILLED
1000008773,1048,,1,251,,1500.0,,29088.0,ARS,FULFILLED
1000008774,653,,1,301,,0.0,,58080.0,ARS,FULFILLED
1000008775,1090,,1,84,,900.0,,43588.8,ARS,FULFILLED
1000008776,192,,1,91,,1200.0,,40404.0,ARS,FULFILLED
1000008777,684,,2,142,,0.0,,65811.9,ARS,FULFILLED
1000008778,1441,,1,171,,0.0,,57172.5,ARS,FULFILLED
1000008779,467,,1,288,,1200.0,,26813.28,ARS,FULFILLED
1000008780,754,,1,541,,900.0,,48924.9,ARS,CREATED
1000008781,1057,,2,62,,0.0,,51727.5,ARS,PAID
1000008782,100,,2,368,,0.0,,42688.8,ARS,FULFILLED
1000008783,1139,,1,250,,0.0,,70785.0,ARS,FULFILLED
1000008784,1419,,1,291,,1200.0,,15429.6,ARS,FULFILLED
1000008785,686,,1,602,,1200.0,,62910.0,ARS,FULFILLED
1000008786,49,,2,393,,0.0,,48642.0,ARS,FULFILLED
1000008787,219,,2,499,,0.0,,28459.2,ARS,PAID
1000008788,652,,2,306,,0.0,,26136.0,ARS,FULFILLED
1000008789,1431,,2,311,,0.0,,11761.2,ARS,PAID
1000008790,1423,,1,425,,1200.0,,42582.0,ARS,FULFILLED
1000008791,208,,2,406,,0.0,,14520.0,ARS,CANCELLED
1000008792,695,,1,141,,900.0,,47109.9,ARS,FULFILLED
1000008793,1128,,2,93,,0.0,,41164.2,ARS,FULFILLED
1000008794,838,,1,415,,1200.0,,17535.0,ARS,PAID
1000008795,72,,2,343,,0.0,,88617.38,ARS,FULFILLED
1000008796,765,,1,482,,900.0,,79308.0,ARS,FULFILLED
1000008797,565,,2,305,,0.0,,18676.35,ARS,FULFILLED
1000008798,107,,1,211,,900.0,,28488.0,ARS,PAID
1000008799,1248,,1,270,,900.0,,75678.0,ARS,FULFILLED
1000008800,1296,,1,474,,1200.0,,39133.5,ARS,PAID
1000008801,397,,1,75,,1200.0,,72529.5,ARS,FULFILLED
