location_sk,address_bk,city,province_name,province_code,postal_code,country_code
1482,2478,La Plata,Buenos Aires,BA,3824,AR
1483,2479,La Plata,Buenos Aires,BA,3754,AR
1484,2480,CABA,Buenos Aires,BA,9792,AR
1485,2481,Córdoba,Córdoba,CBA,5128,AR
1486,2482,La Plata,Buenos Aires,BA,9599,AR
1487,2483,La Plata,Buenos Aires,BA,1167,AR
1488,2484,Río Cuarto,Córdoba,CBA,1830,AR
1489,2485,San Rafael,Mendoza,MZA,8191,AR
1490,2486,CABA,Buenos Aires,BA,1678,AR
1491,2487,La Plata,Buenos Aires,BA,7485,AR
1492,2488,CABA,Buenos Aires,BA,8208,AR
1493,2489,La Plata,Buenos Aires,BA,3163,AR
1494,2490,Río Cuarto,Córdoba,CBA,2212,AR
1495,2491,Mar del Plata,Buenos Aires,BA,2955,AR
1496,2492,Mar del Plata,Buenos Aires,BA,7420,AR
1497,2493,CABA,Buenos Aires,BA,1229,AR
1498,2494,La Plata,Buenos Aires,BA,8544,AR
1499,2495,Mar del Plata,Buenos Aires,BA,6931,AR
1500,2496,Mar del Plata,Buenos Aires,BA,8224,AR
1501,2497,CABA,Buenos Aires,BA,7829,AR
1502,2498,Mar del Plata,Buenos Aires,BA,4109,AR
1503,2499,Santa Fe,Santa Fe,SF,5841,AR
1504,2500,La Plata,Buenos Aires,BA,5367,AR
1505,2501,Mar del Plata,Buenos Aires,BA,2607,AR
1506,2502,CABA,Buenos Aires,BA,5319,AR
1507,2503,La Plata,Buenos Aires,BA,8551,AR
1508,2504,Rafaela,Santa Fe,SF,4684,AR
1509,2505,CABA,Buenos Aires,BA,2289,AR
1510,2506,Rafaela,Santa Fe,SF,5375,AR
1511,2507,Rafaela,Santa Fe,SF,9181,AR
1512,2508,Santa Fe,Santa Fe,SF,6496,AR
1513,2509,CABA,Buenos Aires,BA,5437,AR
1514,2510,Mar del Plata,Buenos Aires,BA,8059,AR
1515,2511,Mendoza,Mendoza,MZA,7061,AR
1516,2512,CABA,Buenos Aires,BA,9323,AR
1517,2513,Rosario,Santa Fe,SF,7081,AR
1518,2514,La Plata,Buenos Aires,BA,8425,AR
1519,2515,La Plata,Buenos Aires,BA,7304,AR
1520,2516,Godoy Cruz,Mendoza,MZA,5060,AR
1521,2517,Mendoza,Mendoza,MZA,1914,AR
1522,2518,Córdoba,Córdoba,CBA,1491,AR
1523,2519,Río Cuarto,Córdoba,CBA,3736,AR
1524,2520,Mendoza,Mendoza,MZA,2513,AR
1525,2521,CABA,Buenos Aires,BA,3887,AR
1526,2522,Rafaela,Santa Fe,SF,1796,AR
1527,2523,Mar del Plata,Buenos Aires,BA,9667,AR
1528,2524,Rafaela,Santa Fe,SF,8421,AR
1529,2525,Villa Carlos Paz,Córdoba,CBA,8668,AR
1530,2526,CABA,Buenos Aires,BA,3498,AR
1531,2527,Mendoza,Mendoza,MZA,1595,AR
1532,2528,Godoy Cruz,Mendoza,MZA,6065,AR
1533,2529,Mar del Plata,Buenos Aires,BA,5933,AR
1534,2530,San Rafael,Mendoza,MZA,9099,AR
1535,2531,Mendoza,Mendoza,MZA,6751,AR
1536,2532,La Plata,Buenos Aires,BA,8940,AR
1537,2533,Mar del Plata,Buenos Aires,BA,4844,AR
1538,2534,Mar del Plata,Buenos Aires,BA,9555,AR
1539,2535,La Plata,Buenos Aires,BA,6800,AR
1540,2536,La Plata,Buenos Aires,BA,1569,AR
1541,2537,CABA,Buenos Aires,BA,7374,AR
1542,2538,Rosario,Santa Fe,SF,1632,AR
1543,2539,CABA,Buenos Aires,BA,4641,AR
1544,2540,Río Cuarto,Córdoba,CBA,8122,AR
1545,2541,La Plata,Buenos Aires,BA,8251,AR
1546,2542,CABA,Buenos Aires,BA,3644,AR
1547,2543,CABA,Buenos Aires,BA,6670,AR
1548,2544,San Rafael,Mendoza,MZA,3926,AR
1549,2545,La Plata,Buenos Aires,BA,7088,AR
1550,2546,Mendoza,Mendoza,MZA,9709,AR
1551,2547,Mar del Plata,Buenos Aires,BA,1103,AR
1552,2548,Córdoba,Córdoba,CBA,3432,AR
1553,2549,Rosario,Santa Fe,SF,1939,AR
1554,2550,Rafaela,Santa Fe,SF,6986,AR
1555,2551,Mar del Plata,Buenos Aires,BA,6217,AR
1556,2552,Córdoba,Córdoba,CBA,5385,AR
1557,2553,Mar del Plata,Buenos Aires,BA,1277,AR
1558,2554,Villa Carlos Paz,Córdoba,CBA,8386,AR
1559,2555,CABA,Buenos Aires,BA,1297,AR
1560,2556,CABA,Buenos Aires,BA,2574,AR
1561,2557,Córdoba,Córdoba,CBA,4991,AR
1562,2558,San Rafael,Mendoza,MZA,7651,AR
1563,2559,Río Cuarto,Córdoba,CBA,7985,AR
1564,2560,Rosario,Santa Fe,SF,8173,AR
1565,2561,Córdoba,Córdoba,CBA,9924,AR
1566,2562,Mar del Plata,Buenos Aires,BA,4326,AR
1567,2563,Río Cuarto,Córdoba,CBA,1505,AR
1568,2564,Río Cuarto,Córdoba,CBA,3371,AR
1569,2565,Mar del Plata,Buenos Aires,BA,8967,AR
1570,2566,La Plata,Buenos Aires,BA,8863,AR
1571,2567,Córdoba,Córdoba,CBA,7482,AR
1572,2568,Mar del Plata,Buenos Aires,BA,8337,AR
1573,2569,Mendoza,Mendoza,MZA,7989,AR
1574,2570,La Plata,Buenos Aires,BA,6783,AR
1575,2571,Villa Carlos Paz,Córdoba,CBA,5462,AR
1576,2572,CABA,Buenos Aires,BA,6867,AR
1577,2573,Villa Carlos Paz,Córdoba,CBA,7077,AR
1578,2574,Córdoba,Córdoba,CBA,9667,AR
1579,2575,Mar del Plata,Buenos Aires,BA,2283,AR
1580,2576,Río Cuarto,Córdoba,CBA,6712,AR
1581,2577,La Plata,Buenos Aires,BA,5786,AR
1582,2578,La Plata,Buenos Aires,BA,7480,AR
1583,2579,Rosario,Santa Fe,SF,5670,AR
1584,2580,Villa Carlos Paz,Córdoba,CBA,3393,AR
1585,2581,La Plata,Buenos Aires,BA,4580,AR
1586,2582,Río Cuarto,Córdoba,CBA,3583,AR
1587,2583,San Rafael,Mendoza,MZA,2886,AR
1588,2584,Santa Fe,Santa Fe,SF,4157,AR
1589,2585,Villa Carlos Paz,Córdoba,CBA,3058,AR
1590,2586,CABA,Buenos Aires,BA,5987,AR
1591,2587,Mendoza,Mendoza,MZA,3317,AR
1592,2588,CABA,Buenos Aires,BA,7446,AR
1593,2589,Mar del Plata,Buenos Aires,BA,8722,AR
1594,2590,Villa Carlos Paz,Córdoba,CBA,2126,AR
1595,2591,Río Cuarto,Córdoba,CBA,7497,AR
1596,2592,CABA,Buenos Aires,BA,1787,AR
1597,2593,CABA,Buenos Aires,BA,1548,AR
1598,2594,La Plata,Buenos Aires,BA,4406,AR
1599,2595,CABA,Buenos Aires,BA,9264,AR
1600,2596,Rafaela,Santa Fe,SF,3307,AR
1601,2597,Mar del Plata,Buenos Aires,BA,8983,AR
1602,2598,Rosario,Santa Fe,SF,5949,AR
1603,2599,Rosario,Santa Fe,SF,1768,AR
1604,2600,Mar del Plata,Buenos Aires,BA,6543,AR
1605,2601,La Plata,Buenos Aires,BA,9524,AR
1606,2602,Córdoba,Córdoba,CBA,6409,AR
1607,2603,Córdoba,Córdoba,CBA,1359,AR
1608,2604,La Plata,Buenos Aires,BA,8008,AR
1609,2605,CABA,Buenos Aires,BA,6691,AR
1610,2606,Mar del Plata,Buenos Aires,BA,4450,AR
1611,2607,CABA,Buenos Aires,BA,8989,AR
1612,2608,CABA,Buenos Aires,BA,3081,AR
1613,2609,CABA,Buenos Aires,BA,8441,AR
1614,2610,San Rafael,Mendoza,MZA,1958,AR
1615,2611,Rafaela,Santa Fe,SF,2664,AR
1616,2612,Río Cuarto,Córdoba,CBA,2734,AR
1617,2613,Mendoza,Mendoza,MZA,9795,AR
1618,2614,Mar del Plata,Buenos Aires,BA,9286,AR
1619,2615,La Plata,Buenos Aires,BA,7312,AR
1620,2616,Santa Fe,Santa Fe,SF,5053,AR
1621,2617,CABA,Buenos Aires,BA,2633,AR
1622,2618,CABA,Buenos Aires,BA,4861,AR
1623,2619,San Rafael,Mendoza,MZA,2211,AR
1624,2620,Santa Fe,Santa Fe,SF,3474,AR
1625,2621,Mar del Plata,Buenos Aires,BA,6215,AR
1626,2622,CABA,Buenos Aires,BA,5170,AR
1627,2623,La Plata,Buenos Aires,BA,5739,AR
1628,2624,La Plata,Buenos Aires,BA,5270,AR
1629,2625,Rosario,Santa Fe,SF,9840,AR
1630,2626,La Plata,Buenos Aires,BA,5992,AR
1631,2627,Santa Fe,Santa Fe,SF,1192,AR
1632,2628,CABA,Buenos Aires,BA,9314,AR
1633,2629,La Plata,Buenos Aires,BA,5216,AR
1634,2630,Mar del Plata,Buenos Aires,BA,7784,AR
1635,2631,La Plata,Buenos Aires,BA,3621,AR
1636,2632,Córdoba,Córdoba,CBA,9892,AR
1637,2633,Mar del Plata,Buenos Aires,BA,3583,AR
1638,2634,Córdoba,Córdoba,CBA,1688,AR
1639,2635,Villa Carlos Paz,Córdoba,CBA,5003,AR
1640,2636,Córdoba,Córdoba,CBA,3947,AR
1641,2637,CABA,Buenos Aires,BA,6564,AR
1642,2638,Mar del Plata,Buenos Aires,BA,1714,AR
1643,2639,Córdoba,Córdoba,CBA,3896,AR
1644,2640,CABA,Buenos Aires,BA,9378,AR
1645,2641,Río Cuarto,Córdoba,CBA,9778,AR
1646,2642,Godoy Cruz,Mendoza,MZA,9697,AR
1647,2643,Mar del Plata,Buenos Aires,BA,3188,AR
1648,2644,La Plata,Buenos Aires,BA,8245,AR
1649,2645,La Plata,Buenos Aires,BA,7581,AR
1650,2646,Godoy Cruz,Mendoza,MZA,3118,AR
1651,2647,CABA,Buenos Aires,BA,3372,AR
1652,2648,CABA,Buenos Aires,BA,1745,AR
1653,2649,La Plata,Buenos Aires,BA,8956,AR
1654,2650,San Rafael,Mendoza,MZA,3513,AR
1655,2651,Río Cuarto,Córdoba,CBA,3635,AR
1656,2652,Córdoba,Córdoba,CBA,8077,AR
1657,2653,Mar del Plata,Buenos Aires,BA,1088,AR
1658,2654,San Rafael,Mendoza,MZA,9912,AR
1659,2655,CABA,Buenos Aires,BA,6351,AR
1660,2656,Mar del Plata,Buenos Aires,BA,6820,AR
1661,2657,Villa Carlos Paz,Córdoba,CBA,1977,AR
1662,2658,Mar del Plata,Buenos Aires,BA,4998,AR
1663,2659,Mar del Plata,Buenos Aires,BA,4339,AR
1664,2660,Santa Fe,Santa Fe,SF,9885,AR
1665,2661,La Plata,Buenos Aires,BA,2780,AR
1666,2662,Mendoza,Mendoza,MZA,4295,AR
1667,2663,Córdoba,Córdoba,CBA,6723,AR
1668,2664,Mar del Plata,Buenos Aires,BA,1324,AR
1669,2665,Godoy Cruz,Mendoza,MZA,7922,AR
1670,2666,Rosario,Santa Fe,SF,5364,AR
1671,2667,Rafaela,Santa Fe,SF,7713,AR
1672,2668,Mar del Plata,Buenos Aires,BA,9736,AR
1673,2669,La Plata,Buenos Aires,BA,1272,AR
1674,2670,Villa Carlos Paz,Córdoba,CBA,3798,AR
1675,2671,Córdoba,Córdoba,CBA,6047,AR
1676,2672,Córdoba,Córdoba,CBA,8129,AR
1677,2673,Rafaela,Santa Fe,SF,8291,AR
1678,2674,Córdoba,Córdoba,CBA,2031,AR
1679,2675,Villa Carlos Paz,Córdoba,CBA,8492,AR
1680,2676,Villa Carlos Paz,Córdoba,CBA,7645,AR
1681,2677,Mar del Plata,Buenos Aires,BA,2843,AR
1682,2678,La Plata,Buenos Aires,BA,4379,AR
1683,2679,Río Cuarto,Córdoba,CBA,9744,AR
1684,2680,La Plata,Buenos Aires,BA,1162,AR
1685,2681,Mendoza,Mendoza,MZA,8515,AR
1686,2682,La Plata,Buenos Aires,BA,9918,AR
1687,2683,La Plata,Buenos Aires,BA,1008,AR
1688,2684,Rafaela,Santa Fe,SF,6404,AR
1689,2685,Mar del Plata,Buenos Aires,BA,5291,AR
1690,2686,Villa Carlos Paz,Córdoba,CBA,7071,AR
1691,2687,CABA,Buenos Aires,BA,7607,AR
1692,2688,Río Cuarto,Córdoba,CBA,6856,AR
1693,2689,Mar del Plata,Buenos Aires,BA,9869,AR
1694,2690,Mar del Plata,Buenos Aires,BA,2938,AR
1695,2691,La Plata,Buenos Aires,BA,8007,AR
1696,2692,Rosario,Santa Fe,SF,5964,AR
1697,2693,Mar del Plata,Buenos Aires,BA,6618,AR
1698,2694,Villa Carlos Paz,Córdoba,CBA,7190,AR
1699,2695,Rosario,Santa Fe,SF,8826,AR
1700,2696,La Plata,Buenos Aires,BA,1129,AR
1701,2697,Mar del Plata,Buenos Aires,BA,9174,AR
1702,2698,La Plata,Buenos Aires,BA,7100,AR
1703,2699,Villa Carlos Paz,Córdoba,CBA,6120,AR
1704,2700,CABA,Buenos Aires,BA,4574,AR
1705,2701,Mar del Plata,Buenos Aires,BA,7461,AR
1706,2702,Córdoba,Córdoba,CBA,3345,AR
1707,2703,La Plata,Buenos Aires,BA,6677,AR
1708,2704,Mar del Plata,Buenos Aires,BA,3964,AR
1709,2705,La Plata,Buenos Aires,BA,7653,AR
1710,2706,Godoy Cruz,Mendoza,MZA,8350,AR
1711,2707,CABA,Buenos Aires,BA,6054,AR
1712,2708,La Plata,Buenos Aires,BA,6998,AR
1713,2709,CABA,Buenos Aires,BA,2837,AR
1714,2710,Mar del Plata,Buenos Aires,BA,4267,AR
1715,2711,Mar del Plata,Buenos Aires,BA,9000,AR
1716,2712,CABA,Buenos Aires,BA,7902,AR
1717,2713,Rosario,Santa Fe,SF,7997,AR
1718,2714,Mar del Plata,Buenos Aires,BA,6777,AR
1719,2715,La Plata,Buenos Aires,BA,4013,AR
1720,2716,Villa Carlos Paz,Córdoba,CBA,7694,AR
1721,2717,Rosario,Santa Fe,SF,9386,AR
1722,2718,Mar del Plata,Buenos Aires,BA,4080,AR
1723,2719,La Plata,Buenos Aires,BA,8253,AR
1724,2720,San Rafael,Mendoza,MZA,4677,AR
1725,2721,Rosario,Santa Fe,SF,7161,AR
1726,2722,La Plata,Buenos Aires,BA,1605,AR
1727,2723,Mar del Plata,Buenos Aires,BA,1277,AR
1728,2724,San Rafael,Mendoza,MZA,9852,AR
1729,2725,Villa Carlos Paz,Córdoba,CBA,7387,AR
1730,2726,Río Cuarto,Córdoba,CBA,7073,AR
1731,2727,La Plata,Buenos Aires,BA,9518,AR
1732,2728,San Rafael,Mendoza,MZA,3350,AR
1733,2729,Mar del Plata,Buenos Aires,BA,3255,AR
1734,2730,CABA,Buenos Aires,BA,1235,AR
1735,2731,Rafaela,Santa Fe,SF,5356,AR
1736,2732,CABA,Buenos Aires,BA,2359,AR
1737,2733,Río Cuarto,Córdoba,CBA,8117,AR
1738,2734,CABA,Buenos Aires,BA,9827,AR
1739,2735,La Plata,Buenos Aires,BA,2726,AR
1740,2736,CABA,Buenos Aires,BA,7929,AR
1741,2737,La Plata,Buenos Aires,BA,9267,AR
1742,2738,Rafaela,Santa Fe,SF,4197,AR
1743,2739,Córdoba,Córdoba,CBA,2307,AR
1744,2740,Mar del Plata,Buenos Aires,BA,3202,AR
1745,2741,CABA,Buenos Aires,BA,9701,AR
1746,2742,Rosario,Santa Fe,SF,5643,AR
1747,2743,CABA,Buenos Aires,BA,4384,AR
1748,2744,La Plata,Buenos Aires,BA,7587,AR
1749,2745,Mendoza,Mendoza,MZA,5019,AR
1750,2746,Mar del Plata,Buenos Aires,BA,9921,AR
1751,2747,Godoy Cruz,Mendoza,MZA,8378,AR
1752,2748,La Plata,Buenos Aires,BA,4046,AR
1753,2749,CABA,Buenos Aires,BA,7437,AR
1754,2750,Río Cuarto,Córdoba,CBA,8486,AR
1755,2751,Rafaela,Santa Fe,SF,7715,AR
1756,2752,CABA,Buenos Aires,BA,7188,AR
1757,2753,Mar del Plata,Buenos Aires,BA,8566,AR
1758,2754,Córdoba,Córdoba,CBA,7710,AR
1759,2755,La Plata,Buenos Aires,BA,3217,AR
1760,2756,Mendoza,Mendoza,MZA,4416,AR
1761,2757,Mar del Plata,Buenos Aires,BA,5433,AR
1762,2758,Mar del Plata,Buenos Aires,BA,1354,AR
1763,2759,Córdoba,Córdoba,CBA,1058,AR
1764,2760,Mar del Plata,Buenos Aires,BA,5417,AR
1765,2761,Santa Fe,Santa Fe,SF,9808,AR
1766,2762,La Plata,Buenos Aires,BA,1348,AR
1767,2763,Rafaela,Santa Fe,SF,1575,AR
1768,2764,CABA,Buenos Aires,BA,9310,AR
1769,2765,La Plata,Buenos Aires,BA,9388,AR
1770,2766,Córdoba,Córdoba,CBA,1228,AR
1771,2767,Mar del Plata,Buenos Aires,BA,6719,AR
1772,2768,Mar del Plata,Buenos Aires,BA,7486,AR
1773,2769,CABA,Buenos Aires,BA,4811,AR
1774,2770,Río Cuarto,Córdoba,CBA,1119,AR
1775,2771,Rosario,Santa Fe,SF,5458,AR
1776,2772,Córdoba,Córdoba,CBA,1974,AR
1777,2773,Villa Carlos Paz,Córdoba,CBA,5539,AR
1778,2774,Mendoza,Mendoza,MZA,3474,AR
1779,2775,San Rafael,Mendoza,MZA,7114,AR
1780,2776,Godoy Cruz,Mendoza,MZA,5342,AR
1781,2777,CABA,Buenos Aires,BA,1580,AR
1782,2778,Mar del Plata,Buenos Aires,BA,4524,AR
1783,2779,CABA,Buenos Aires,BA,1918,AR
1784,2780,Rosario,Santa Fe,SF,7784,AR
1785,2781,La Plata,Buenos Aires,BA,1163,AR
1786,2782,Mar del Plata,Buenos Aires,BA,9108,AR
1787,2783,Mar del Plata,Buenos Aires,BA,8560,AR
1788,2784,CABA,Buenos Aires,BA,2788,AR
1789,2785,La Plata,Buenos Aires,BA,2238,AR
1790,2786,CABA,Buenos Aires,BA,5576,AR
1791,2787,Santa Fe,Santa Fe,SF,8765,AR
1792,2788,La Plata,Buenos Aires,BA,4695,AR
1793,2789,CABA,Buenos Aires,BA,7509,AR
1794,2790,CABA,Buenos Aires,BA,3325,AR
1795,2791,Villa Carlos Paz,Córdoba,CBA,1370,AR
1796,2792,Villa Carlos Paz,Córdoba,CBA,3138,AR
1797,2793,Mar del Plata,Buenos Aires,BA,3194,AR
1798,2794,San Rafael,Mendoza,MZA,2834,AR
1799,2795,CABA,Buenos Aires,BA,6237,AR
1800,2796,Córdoba,Córdoba,CBA,5678,AR
1801,2797,Santa Fe,Santa Fe,SF,3079,AR
1802,2798,CABA,Buenos Aires,BA,6111,AR
1803,2799,Mar del Plata,Buenos Aires,BA,2794,AR
1804,2800,Mar del Plata,Buenos Aires,BA,5927,AR
1805,2801,Mar del Plata,Buenos Aires,BA,4233,AR
1806,2802,Godoy Cruz,Mendoza,MZA,5430,AR
1807,2803,Mendoza,Mendoza,MZA,9647,AR
1808,2804,La Plata,Buenos Aires,BA,3755,AR
1809,2805,Mendoza,Mendoza,MZA,1238,AR
1810,2806,Mendoza,Mendoza,MZA,1337,AR
1811,2807,La Plata,Buenos Aires,BA,8429,AR
1812,2808,Río Cuarto,Córdoba,CBA,2987,AR
1813,2809,CABA,Buenos Aires,BA,3494,AR
1814,2810,La Plata,Buenos Aires,BA,1732,AR
1815,2811,Mar del Plata,Buenos Aires,BA,9972,AR
1816,2812,La Plata,Buenos Aires,BA,1377,AR
1817,2813,CABA,Buenos Aires,BA,5002,AR
1818,2814,CABA,Buenos Aires,BA,7051,AR
1819,2815,CABA,Buenos Aires,BA,4098,AR
1820,2816,Rafaela,Santa Fe,SF,6307,AR
1821,2817,La Plata,Buenos Aires,BA,5102,AR
1822,2818,Río Cuarto,Córdoba,CBA,3429,AR
1823,2819,Mar del Plata,Buenos Aires,BA,3281,AR
1824,2820,San Rafael,Mendoza,MZA,9410,AR
1825,2821,Villa Carlos Paz,Córdoba,CBA,1551,AR
1826,2822,CABA,Buenos Aires,BA,3227,AR
1827,2823,La Plata,Buenos Aires,BA,4641,AR
1828,2824,Mendoza,Mendoza,MZA,2551,AR
1829,2825,San Rafael,Mendoza,MZA,7859,AR
1830,2826,Río Cuarto,Córdoba,CBA,5699,AR
1831,2827,CABA,Buenos Aires,BA,4589,AR
1832,2828,La Plata,Buenos Aires,BA,4969,AR
1833,2829,CABA,Buenos Aires,BA,4285,AR
1834,2830,Río Cuarto,Córdoba,CBA,3049,AR
1835,2831,Villa Carlos Paz,Córdoba,CBA,9155,AR
1836,2832,La Plata,Buenos Aires,BA,7255,AR
1837,2833,Godoy Cruz,Mendoza,MZA,4584,AR
1838,2834,CABA,Buenos Aires,BA,4876,AR
1839,2835,Mar del Plata,Buenos Aires,BA,3439,AR
1840,2836,Mar del Plata,Buenos Aires,BA,9761,AR
1841,2837,La Plata,Buenos Aires,BA,8517,AR
1842,2838,CABA,Buenos Aires,BA,6752,AR
1843,2839,Mendoza,Mendoza,MZA,7697,AR
1844,2840,La Plata,Buenos Aires,BA,3615,AR
1845,2841,Villa Carlos Paz,Córdoba,CBA,9360,AR
1846,2842,La Plata,Buenos Aires,BA,6131,AR
1847,2843,Santa Fe,Santa Fe,SF,7199,AR
1848,2844,CABA,Buenos Aires,BA,5141,AR
1849,2845,La Plata,Buenos Aires,BA,5528,AR
1850,2846,Córdoba,Córdoba,CBA,4204,AR
1851,2847,Río Cuarto,Córdoba,CBA,8029,AR
1852,2848,La Plata,Buenos Aires,BA,2061,AR
1853,2849,Mar del Plata,Buenos Aires,BA,7638,AR
1854,2850,Rosario,Santa Fe,SF,3977,AR
1855,2851,La Plata,Buenos Aires,BA,2347,AR
1856,2852,CABA,Buenos Aires,BA,6094,AR
1857,2853,CABA,Buenos Aires,BA,1866,AR
1858,2854,CABA,Buenos Aires,BA,1810,AR
1859,2855,La Plata,Buenos Aires,BA,8779,AR
1860,2856,Mar del Plata,Buenos Aires,BA,7798,AR
1861,2857,Rosario,Santa Fe,SF,9312,AR
1862,2858,Mar del Plata,Buenos Aires,BA,6974,AR
1863,2859,Córdoba,Córdoba,CBA,6532,AR
1864,2860,CABA,Buenos Aires,BA,9562,AR
1865,2861,La Plata,Buenos Aires,BA,8666,AR
1866,2862,Mendoza,Mendoza,MZA,8700,AR
1867,2863,CABA,Buenos Aires,BA,5117,AR
1868,2864,CABA,Buenos Aires,BA,4714,AR
1869,2865,La Plata,Buenos Aires,BA,5698,AR
1870,2866,Mar del Plata,Buenos Aires,BA,9200,AR
1871,2867,Mar del Plata,Buenos Aires,BA,3211,AR
1872,2868,Rosario,Santa Fe,SF,7298,AR
1873,2869,Villa Carlos Paz,Córdoba,CBA,1326,AR
1874,2870,Rafaela,Santa Fe,SF,5028,AR
1875,2871,Córdoba,Córdoba,CBA,7661,AR
1876,2872,Santa Fe,Santa Fe,SF,4564,AR
1877,2873,Mar del Plata,Buenos Aires,BA,4471,AR
1878,2874,Córdoba,Córdoba,CBA,9247,AR
1879,2875,CABA,Buenos Aires,BA,2222,AR
1880,2876,CABA,Buenos Aires,BA,2167,AR
1881,2877,La Plata,Buenos Aires,BA,7623,AR
1882,2878,Mar del Plata,Buenos Aires,BA,2531,AR
1883,2879,CABA,Buenos Aires,BA,3547,AR
1884,2880,Mar del Plata,Buenos Aires,BA,5043,AR
1885,2881,Mar del Plata,Buenos Aires,BA,8357,AR
1886,2882,CABA,Buenos Aires,BA,9155,AR
1887,2883,La Plata,Buenos Aires,BA,8567,AR
1888,2884,La Plata,Buenos Aires,BA,8129,AR
1889,2885,Santa Fe,Santa Fe,SF,6867,AR
1890,2886,CABA,Buenos Aires,BA,3007,AR
1891,2887,La Plata,Buenos Aires,BA,8883,AR
1892,2888,La Plata,Buenos Aires,BA,4042,AR
1893,2889,CABA,Buenos Aires,BA,3966,AR
1894,2890,Mar del Plata,Buenos Aires,BA,9652,AR
1895,2891,Godoy Cruz,Mendoza,MZA,1748,AR
1896,2892,La Plata,Buenos Aires,BA,4389,AR
1897,2893,CABA,Buenos Aires,BA,8796,AR
1898,2894,Villa Carlos Paz,Córdoba,CBA,9256,AR
1899,2895,Villa Carlos Paz,Córdoba,CBA,4829,AR
1900,2896,La Plata,Buenos Aires,BA,6682,AR
1901,2897,Río Cuarto,Córdoba,CBA,2373,AR
1902,2898,Villa Carlos Paz,Córdoba,CBA,4143,AR
1903,2899,CABA,Buenos Aires,BA,9188,AR
1904,2900,CABA,Buenos Aires,BA,4952,AR
1905,2901,CABA,Buenos Aires,BA,8461,AR
1906,2902,Mar del Plata,Buenos Aires,BA,8899,AR
1907,2903,CABA,Buenos Aires,BA,7978,AR
1908,2904,Mendoza,Mendoza,MZA,3582,AR
1909,2905,La Plata,Buenos Aires,BA,1530,AR
1910,2906,CABA,Buenos Aires,BA,3935,AR
1911,2907,CABA,Buenos Aires,BA,2567,AR
1912,2908,La Plata,Buenos Aires,BA,7919,AR
1913,2909,CABA,Buenos Aires,BA,2317,AR
1914,2910,Godoy Cruz,Mendoza,MZA,1539,AR
1915,2911,Córdoba,Córdoba,CBA,5158,AR
1916,2912,CABA,Buenos Aires,BA,8267,AR
1917,2913,San Rafael,Mendoza,MZA,7515,AR
1918,2914,CABA,Buenos Aires,BA,2781,AR
1919,2915,Córdoba,Córdoba,CBA,9081,AR
1920,2916,CABA,Buenos Aires,BA,4640,AR
1921,2917,Villa Carlos Paz,Córdoba,CBA,8052,AR
1922,2918,Mar del Plata,Buenos Aires,BA,5976,AR
1923,2919,San Rafael,Mendoza,MZA,1383,AR
1924,2920,Río Cuarto,Córdoba,CBA,7859,AR
1925,2921,Godoy Cruz,Mendoza,MZA,2692,AR
1926,2922,Mendoza,Mendoza,MZA,2273,AR
1927,2923,Santa Fe,Santa Fe,SF,5244,AR
1928,2924,Córdoba,Córdoba,CBA,6709,AR
1929,2925,CABA,Buenos Aires,BA,2101,AR
1930,2926,La Plata,Buenos Aires,BA,4706,AR
1931,2927,Mar del Plata,Buenos Aires,BA,4410,AR
1932,2928,Rosario,Santa Fe,SF,7457,AR
1933,2929,Córdoba,Córdoba,CBA,9820,AR
1934,2930,La Plata,Buenos Aires,BA,8279,AR
1935,2931,Santa Fe,Santa Fe,SF,1924,AR
1936,2932,La Plata,Buenos Aires,BA,8533,AR
1937,2933,Villa Carlos Paz,Córdoba,CBA,3986,AR
1938,2934,Río Cuarto,Córdoba,CBA,3169,AR
1939,2935,CABA,Buenos Aires,BA,4803,AR
1940,2936,La Plata,Buenos Aires,BA,9334,AR
1941,2937,CABA,Buenos Aires,BA,2973,AR
1942,2938,Rosario,Santa Fe,SF,9733,AR
1943,2939,CABA,Buenos Aires,BA,2734,AR
1944,2940,CABA,Buenos Aires,BA,2541,AR
1945,2941,CABA,Buenos Aires,BA,5907,AR
1946,2942,Córdoba,Córdoba,CBA,3288,AR
1947,2943,CABA,Buenos Aires,BA,3151,AR
1948,2944,San Rafael,Mendoza,MZA,6264,AR
1949,2945,Rafaela,Santa Fe,SF,9892,AR
1950,2946,La Plata,Buenos Aires,BA,4423,AR
1951,2947,Rafaela,Santa Fe,SF,2560,AR
1952,2948,Rosario,Santa Fe,SF,8099,AR
1953,2949,Mar del Plata,Buenos Aires,BA,9639,AR
1954,2950,Mar del Plata,Buenos Aires,BA,8828,AR
1955,2951,CABA,Buenos Aires,BA,7519,AR
1956,2952,Mar del Plata,Buenos Aires,BA,6224,AR
1957,2953,Mar del Plata,Buenos Aires,BA,3828,AR
1958,2954,Rosario,Santa Fe,SF,7647,AR
1959,2955,Santa Fe,Santa Fe,SF,4091,AR
1960,2956,Rafaela,Santa Fe,SF,5025,AR
1961,2957,Mar del Plata,Buenos Aires,BA,1220,AR
1962,2958,Mar del Plata,Buenos Aires,BA,7529,AR
1963,2959,La Plata,Buenos Aires,BA,4181,AR
1964,2960,La Plata,Buenos Aires,BA,2226,AR
1965,2961,Córdoba,Córdoba,CBA,4289,AR
1966,2962,Córdoba,Córdoba,CBA,2422,AR
