order_bk,paid_date_sk,status,payment_method,amount,transaction_ref
1000008411,563.0,PAID,,17535.0,TX-KRPAKC6Y0TZ5
1000008412,118.0,PAID,,29088.0,TX-AO2AIQJUU4SS
1000008413,501.0,PAID,,27588.0,TX-I2EDIB83VGCL
1000008414,83.0,PAID,,29040.0,TX-I55A1ZQ1M0WN
1000008415,484.0,PAID,,17508.3,TX-VVEVOK9IMN51
1000008416,314.0,PAID,,43888.8,TX-CBG97EUUSC7X
1000008417,18.0,PAID,,62910.0,TX-46AFZB59TMVG
1000008418,313.0,PAID,,58072.5,TX-3N35IQKDDH91
1000008419,,FAILED,,45738.0,
1000008420,341.0,PAID,,54861.0,TX-4484L6NDYHZZ
1000008421,532.0,PAID,,53361.0,TX-TCXDZZTOB95N
1000008422,179.0,PAID,,31944.0,TX-FBQVB9QAB0HH
1000008423,480.0,PAID,,33226.2,TX-782S4YXO3MVT
1000008424,258.0,PAID,,41382.0,TX-5O8FRLH6B8EF
1000008425,423.0,PAID,,60793.42,TX-PSE79BTRYCOS
1000008426,,FAILED,,35203.5,
1000008427,215.0,PAID,,37243.8,TX-ZE0U5PC4W2J5
1000008428,129.0,PAID,,29959.2,TX-3WXL9NIV89OH
1000008429,,FAILED,,33144.0,
1000008430,265.0,REFUNDED,,17242.5,TX-JBMHAUE9FKX6
1000008431,112.0,PAID,,80832.6,TX-FDX2C18XVY9Q
1000008432,212.0,PAID,,27442.8,TX-RNIEK2OWRBS6
1000008433,177.0,PAID,,62247.0,TX-X61EIHUBJUXQ
1000008434,190.0,PAID,,109527.75,TX-3E0Z8UNWAPM3
1000008435,50.0,PAID,,34303.5,TX-YCP0TJGN6WP8
1000008436,,PENDING,,18150.0,
1000008437,,PENDING,,94491.0,
1000008438,26.0,PAID,,12661.2,TX-2R45IJEXBJBA
1000008439,116.0,PAID,,81442.68,TX-MAL4E5OQSBKJ
1000008440,441.0,PAID,,15574.8,TX-H49A7K103JZX
1000008441,117.0,PAID,,15420.0,TX-JZJWVKI2EOTK
1000008442,426.0,PAID,,39857.4,TX-MNMSPS4DK4AW
1000008443,479.0,PAID,,26136.0,TX-SGQMVRHD81R8
1000008444,590.0,PAID,,32670.0,TX-QMX6JERDBHD6
1000008445,119.0,PAID,,48024.9,TX-HBFAUH9H05SC
1000008446,472.0,PAID,,29040.0,TX-9S7OMU9OK29R
1000008447,201.0,PAID,,83020.2,TX-LK1L197V1RKZ
1000008448,85.0,PAID,,92565.0,TX-1Y37ZKEJ8IC7
1000008449,588.0,PAID,,28459.2,TX-6LOGYY90B3OW
1000008450,182.0,PAID,,28459.2,TX-ZMBLLFZX4P9T
1000008451,,FAILED,,53472.0,
1000008452,44.0,PAID,,50205.0,TX-4WVSV1RSEU7W
1000008453,171.0,PAID,,15294.0,TX-74R9I8UISPMP
1000008454,604.0,PAID,,15129.6,TX-29I5I2IOYH7F
1000008455,283.0,PAID,,35685.0,TX-73K4G1NRCOAM
1000008456,223.0,PAID,,53145.3,TX-B1K36494EW1W
1000008457,157.0,PAID,,36300.0,TX-XM9FFOWSTCCO
1000008458,37.0,PAID,,45048.3,TX-VVXE8IBF2PI0
1000008459,87.0,REFUNDED,,15518.25,TX-QL5LLW6SLRPR
1000008460,47.0,PAID,,58043.7,TX-WCHLOU1ZH2S3
1000008461,452.0,PAID,,87148.8,TX-ZV6BLGNIF90D
1000008462,377.0,PAID,,31987.56,TX-K7YZBJI0LNM5
1000008463,4.0,PAID,,35503.5,TX-GHKK39QFY2TW
1000008464,243.0,REFUNDED,,44760.0,TX-AIUK5PH7B2GW
1000008465,589.0,PAID,,19304.62,TX-9ZBY8YICU43V
1000008466,74.0,PAID,,33795.3,TX-OKD9T00IMSA2
1000008467,176.0,PAID,,34485.0,TX-8J49JPQLPI2P
1000008468,301.0,PAID,,14520.0,TX-75HVFWP4TJOR
1000008469,213.0,PAID,,70489.44,TX-LFYAEUA9X1B1
1000008470,566.0,PAID,,42882.0,TX-AOI8PSBBAK91
1000008471,197.0,PAID,,37243.8,TX-24KZDFE5BDVX
1000008472,160.0,PAID,,14694.0,TX-YX8VAYRC11GD
1000008473,308.0,PAID,,35937.0,TX-K0Q7X6DVWE12
1000008474,542.0,PAID,,27588.0,TX-SSL4TFVEXYLN
1000008475,497.0,PAID,,43588.8,TX-A4ISYMH52U6X
1000008476,400.0,PAID,,47073.6,TX-NOEQJMJRWF54
1000008477,589.0,PAID,,92567.1,TX-JGX0ULRXAOS3
1000008478,293.0,PAID,,34485.0,TX-3X86O45PJRM6
1000008479,389.0,PAID,,75776.25,TX-649KK9YPS1BO
1000008480,286.0,PAID,,30240.0,TX-CA7ADADJ4NS5
1000008481,231.0,PAID,,32670.0,TX-6CH29GD8H0PT
1000008482,346.0,PAID,,36774.0,TX-SKXVMGKBAUGG
1000008483,403.0,PAID,,67518.0,TX-KAOK91KI92LY
1000008484,251.0,PAID,,35574.0,TX-WC8FEQ9VQYGN
1000008485,382.0,PAID,,58408.8,TX-C6PTQCK3ZNCT
1000008486,447.0,PAID,,17208.3,TX-32SJLY29UJDL
1000008487,,PENDING,,68418.0,
1000008488,18.0,PAID,,43888.8,TX-U5PEJ9DJBCA0
1000008489,530.0,PAID,,41382.0,TX-8ECSPVVI5WW6
1000008490,62.0,PAID,,54450.0,TX-GH7050W3FX97
1000008491,404.0,PAID,,105052.2,TX-AEH4IPT5TJ8R
1000008492,79.0,PAID,,18150.0,TX-ADDCU1Y73131
1000008493,408.0,PAID,,74952.0,TX-B2LOJACKQZZX
1000008494,207.0,PAID,,92492.4,TX-U2R8M1ZM6OKN
1000008495,567.0,PAID,,16335.0,TX-UFI6MO6YZ580
1000008496,387.0,REFUNDED,,59561.04,TX-2PL67VDJ2D7S
1000008497,176.0,PAID,,82038.0,TX-AYQ5LZJBNV9T
1000008498,321.0,PAID,,16008.3,TX-2ELCII4J96SU
1000008499,322.0,PAID,,39204.0,TX-QQVRYVD9AEI9
1000008500,463.0,PAID,,76258.8,TX-QXQ3MXCB7KI5
1000008501,567.0,PAID,,52627.5,TX-WI5IP1A801FR
1000008502,347.0,REFUNDED,,20166.75,TX-UN4ZT5FQS1DY
1000008503,315.0,REFUNDED,,26813.28,TX-VII65NMBI6YR
1000008504,497.0,PAID,,31036.5,TX-6OSNSC49QRNF
1000008505,453.0,PAID,,46899.6,TX-6SLRGLH8W5TK
1000008506,293.0,PAID,,26136.0,TX-KJGJTQ5KDMKR
1000008507,147.0,PAID,,60278.25,TX-M51AZD9L3ASD
1000008508,550.0,PAID,,15429.6,TX-EO12V6WXQSA1
1000008509,595.0,PAID,,14694.0,TX-6QYK4UVGEIN3
1000008510,447.0,PAID,,44823.24,TX-ACM2FKR2YEKZ
1000008511,282.0,PAID,,72665.1,TX-5EJ7WLN1NIXK
1000008512,133.0,PAID,,15874.8,TX-TTHNVOD8O9TQ
1000008513,256.0,PAID,,30603.0,TX-C71JV3GDRX89
1000008514,423.0,PAID,,33870.0,TX-Z6TZR7YD9TLY
1000008515,487.0,PAID,,65959.2,TX-2EERQPRE439M
1000008516,610.0,PAID,,32670.0,TX-W7G1HK8QXBL2
1000008517,60.0,PAID,,27036.0,TX-KBY01YTV4V00
1000008518,552.0,PAID,,42582.0,TX-1EC3D9LZ8HWF
1000008519,285.0,PAID,,15294.0,TX-PSPQ3G346AJD
1000008520,388.0,PAID,,49005.0,TX-DGKG9QSJNE4I
1000008521,,FAILED,,31692.0,
1000008522,113.0,PAID,,102177.0,TX-DRY88YFY6TEI
1000008523,390.0,PAID,,55350.0,TX-4ULAH7CNHA6H
1000008524,295.0,PAID,,48714.6,TX-4YVX1UR647BP
1000008525,226.0,PAID,,46645.5,TX-D8MYSTLHUEQR
1000008526,154.0,PAID,,32118.0,TX-7KPBL3P8Y0T1
1000008527,224.0,PAID,,99510.0,TX-38ZREMFWERPQ
1000008528,356.0,REFUNDED,,35294.25,TX-P9CUP5R07SD9
1000008529,288.0,PAID,,39204.0,TX-HI9Y9L9PWUL3
1000008530,553.0,PAID,,74100.0,TX-XXKC9WGQLNK0
1000008531,364.0,PAID,,14268.0,TX-D8EBM8HQNXCG
1000008532,,FAILED,,44830.5,
1000008533,48.0,REFUNDED,,16418.25,TX-EB80SLCN41WV
1000008534,,PENDING,,14229.6,
1000008535,509.0,PAID,,27336.0,TX-SFHJVK2PH9UC
1000008536,,FAILED,,117517.62,
1000008537,336.0,PAID,,37243.8,TX-FW44I9EH8SII
1000008538,134.0,PAID,,69444.0,TX-4ATEH4IH1LHO
1000008539,257.0,PAID,,77130.0,TX-LZSGERT5CUDR
1000008540,234.0,PAID,,27036.0,TX-JQXJA3VQS008
1000008541,155.0,PAID,,31936.5,TX-4ENGYFF2W9SC
1000008542,68.0,PAID,,44150.16,TX-HE0OTK6P2PYP
1000008543,349.0,PAID,,40104.0,TX-TVTNWZ067ADX
1000008544,225.0,PAID,,43124.4,TX-ST9XJZ75PB2Q
1000008545,,FAILED,,51455.25,
1000008546,398.0,PAID,,16746.0,TX-TBBYLT19T1WV
1000008547,122.0,PAID,,74182.44,TX-EGY8AYAX4FW4
1000008548,187.0,PAID,,26136.0,TX-5VKLYF9F3IXY
1000008549,,FAILED,,19350.0,
1000008550,185.0,PAID,,32418.0,TX-PV3NCZQ8E425
1000008551,162.0,PAID,,81384.6,TX-GJUHYPUCMPF5
1000008552,149.0,PAID,,62073.0,TX-BAP5HP4NKCIU
1000008553,380.0,PAID,,29088.0,TX-B5MYOI0XEH4L
1000008554,594.0,PAID,,56482.8,TX-KH5HHXJ7C4Q8
1000008555,340.0,PAID,,96303.9,TX-193IEB1BWXGG
1000008556,484.0,PAID,,72048.0,TX-XK40UOKZDV2T
1000008557,,PENDING,,67183.8,
1000008558,37.0,PAID,,13068.0,TX-E44X987GXQJI
1000008559,621.0,PAID,,43888.8,TX-67WV4AGTKLLZ
1000008560,345.0,PAID,,53361.0,TX-QDIB1Y8LJOBN
1000008561,160.0,PAID,,43560.0,TX-IFECQNLPPFY6
1000008562,615.0,PAID,,36300.0,TX-4U5IDQDMHWU3
1000008563,568.0,PAID,,15294.0,TX-DDL7IMTOFDOI
1000008564,135.0,PAID,,36474.0,TX-3MEBX1W60EF4
1000008565,554.0,PAID,,36483.6,TX-TJ3K2EGY81VU
1000008566,275.0,PAID,,102601.95,TX-XUXKS3XVDKSC
1000008567,212.0,PAID,,18150.0,TX-8TPUDJGTW0XQ
1000008568,18.0,PAID,,36300.0,TX-TJUXJ48BLSLS
1000008569,416.0,PAID,,16335.0,TX-1F8RDB6N9UYC
1000008570,110.0,PAID,,71793.9,TX-1S14U5ZJUMXS
1000008571,168.0,PAID,,49005.0,TX-U2YHM7VB9K57
1000008572,459.0,PAID,,69296.7,TX-0M5EYAXZZ3G0
1000008573,508.0,PAID,,15429.6,TX-MQM0S1APK8FK
1000008574,118.0,PAID,,33652.2,TX-O88ETI9BD7IU
1000008575,636.0,PAID,,13794.0,TX-S9RWEH8S88JB
1000008576,203.0,PAID,,54885.6,TX-KG8VXATA1NWT
1000008577,528.0,PAID,,19050.0,TX-2ZLOKU2E5UBJ
1000008578,352.0,PAID,,19050.0,TX-LGAGRBZ9QB1W
1000008579,,FAILED,,27588.0,
1000008580,502.0,PAID,,70170.0,TX-3AX10KXANQMJ
1000008581,484.0,PAID,,13721.4,TX-VFWQ0C6WBZ1Z
1000008582,10.0,PAID,,53201.28,TX-UB563SS4MFJZ
1000008583,169.0,PAID,,30249.6,TX-GCSKC2OUFFOH
1000008584,,FAILED,,44460.0,
1000008585,,FAILED,,31392.0,
1000008586,166.0,PAID,,33870.0,TX-MILM5F8NHH9U
1000008587,7.0,PAID,,53227.5,TX-LO03IF1QWEG7
1000008588,3.0,PAID,,87838.5,TX-HXZVKX03JDVW
1000008589,503.0,PAID,,14694.0,TX-4LHJRLPLJPQG
1000008590,18.0,PAID,,35385.0,TX-RMZD56UNGF0N
1000008591,332.0,PAID,,28459.2,TX-4VI409FMKSJ9
1000008592,382.0,PAID,,35574.0,TX-4CUL7UGGUQ2D
1000008593,521.0,PAID,,55950.0,TX-EMUAL7QEUD4V
1000008594,,FAILED,,109011.0,
1000008595,,FAILED,,14994.0,
1000008596,386.0,PAID,,52355.25,TX-TEUT2983ZTSN
1000008597,208.0,PAID,,46938.0,TX-AWQYYFVB2BSE
1000008598,465.0,PAID,,51720.0,TX-2Z600P2ZYQZX
1000008599,581.0,PAID,,18987.0,TX-8LOI6R9WIMOV
1000008600,318.0,PAID,,113256.0,TX-NA6QZWNDVQW6
1000008601,,FAILED,,42064.2,
1000008602,548.0,PAID,,52627.5,TX-GT2SMKLTRMHG
1000008603,554.0,PAID,,29659.2,TX-T6F22RLWKBGU
1000008604,550.0,PAID,,16335.0,TX-KK5I02MZAP0Q
1000008605,597.0,PAID,,14921.4,TX-OLBI6EWX88YS
1000008606,471.0,PAID,,63210.0,TX-77WB7ZLQCF6Z
1000008607,464.0,PAID,,52635.0,TX-I8NQEWDM8X9P
1000008608,596.0,PAID,,42761.4,TX-OVBHOWXP19SB
1000008609,504.0,PAID,,58372.5,TX-JZTVGSLPDW3D
1000008610,212.0,PAID,,52163.1,TX-G0XR1ZVQ9F1E
1000008611,472.0,PAID,,88624.92,TX-81RKWJ5AZWHB
1000008612,11.0,PAID,,16335.0,TX-5CESB2LPK27T
1000008613,34.0,PAID,,18987.0,TX-K0MTQLKMZGPG
1000008614,63.0,PAID,,44104.5,TX-YFWFK9ISU862
1000008615,125.0,PAID,,42882.0,TX-YSHAD7DEZWHY
1000008616,421.0,PAID,,51727.5,TX-KEN62Q6WT0K7
1000008617,80.0,PAID,,14006.64,TX-4UO9JLQ6UH2U
1000008618,515.0,PAID,,54450.0,TX-DAJIGGBJGR7G
1000008619,479.0,PAID,,14006.64,TX-WVFI205E8TOA
1000008620,43.0,PAID,,15720.0,TX-URTK3SK3QL6B
1000008621,536.0,PAID,,44760.0,TX-ZUNCRXBRN8DY
1000008622,,FAILED,,79627.68,
1000008623,428.0,PAID,,46575.0,TX-GEC07TNGMBR5
1000008624,164.0,PAID,,57555.75,TX-3RI873VXIL79
1000008625,559.0,PAID,,48816.0,TX-XAS6KWZ2Y95X
1000008626,169.0,PAID,,94645.8,TX-20M27R2IFUEI
1000008627,617.0,PAID,,15518.25,TX-IOJTVRSZ2DHY
1000008628,,FAILED,,18442.5,
1000008629,91.0,PAID,,102031.8,TX-K4MOHVY7OLRN
1000008630,46.0,PAID,,26136.0,TX-Q3K1ETOTRTL7
1000008631,465.0,PAID,,37933.5,TX-ZMWLWOPEQ3GJ
1000008632,57.0,PAID,,14520.0,TX-CBPZSPSCXS4B
1000008633,387.0,PAID,,37933.5,TX-X9WE45ZIAWJK
1000008634,,FAILED,,88426.8,
1000008635,412.0,PAID,,32016.6,TX-XRVYV1VY0VMX
1000008636,260.0,PAID,,42688.8,TX-RXP1ID58SAM8
1000008637,355.0,REFUNDED,,44460.0,TX-BUEYKAS0UE3K
1000008638,,PENDING,,64795.5,
1000008639,528.0,PAID,,101196.9,TX-XY802ZXGVJRL
1000008640,538.0,PAID,,49905.0,TX-KCI8DU0WUUEL
1000008641,291.0,PAID,,46554.75,TX-A0CGRFDXMN8F
1000008642,437.0,PAID,,46938.0,TX-Q85U9BNAF0AE
1000008643,,FAILED,,33234.22,
1000008644,357.0,PAID,,50059.8,TX-62I1U0IT6RHO
1000008645,605.0,PAID,,17235.0,TX-XLOVOZT7VCA3
1000008646,378.0,PAID,,27588.0,TX-UQ7G21OAZUJ6
1000008647,31.0,PAID,,43888.8,TX-KLP1593MFFNJ
1000008648,445.0,PAID,,15901.5,TX-QCGH0V9GUY1U
1000008649,500.0,PAID,,24829.2,TX-46CKBM2DAQ3D
1000008650,149.0,PAID,,131127.3,TX-0NK9SZ3FL8DE
1000008651,40.0,PAID,,15129.6,TX-YGHPMRT1T3G3
1000008652,219.0,PAID,,66540.0,TX-Z83TZLW4HPIN
1000008653,166.0,PAID,,15720.0,TX-7DQ6T49VY65L
1000008654,90.0,REFUNDED,,32916.6,TX-VEE60ZVHJ255
1000008655,109.0,PAID,,18150.0,TX-ST4WSQ5QQOLI
1000008656,173.0,PAID,,70596.0,TX-RJJP6US15UP3
1000008657,275.0,PAID,,17787.0,TX-KWLLLCPDILGP
1000008658,366.0,REFUNDED,,28459.2,TX-VHF4J83WKGT6
1000008659,62.0,PAID,,17242.5,TX-IAITWY8O0OKI
1000008660,413.0,PAID,,44760.0,TX-A7S9L7MMDZ9T
1000008661,140.0,PAID,,99510.0,TX-TNTGDAJ6QH53
1000008662,234.0,PAID,,72019.2,TX-8JLLVTBCE0MV
1000008663,447.0,PAID,,44830.5,TX-J1LUAE83N6BO
1000008664,131.0,PAID,,15274.8,TX-LAXPWE1XDTAM
1000008665,,FAILED,,113528.25,
1000008666,236.0,PAID,,14229.6,TX-MYJVQONAT96L
1000008667,531.0,PAID,,42688.8,TX-XI93WWKTLKHK
1000008668,200.0,REFUNDED,,23522.4,TX-EEKXKV8738JY
1000008669,248.0,PAID,,14520.0,TX-32SO3LQB1S22
1000008670,593.0,PAID,,51727.5,TX-KDU39PW0Q1NT
1000008671,314.0,PAID,,14229.6,TX-0SUKM6GFFCHW
1000008672,128.0,PAID,,69696.0,TX-UDH5GF5VTXCW
1000008673,530.0,PAID,,41382.0,TX-RMDCFXCXYZ9D
1000008674,269.0,PAID,,37109.25,TX-9KIH0IP2TDVP
1000008675,463.0,PAID,,47020.2,TX-1HQ36UMP4PYW
1000008676,392.0,PAID,,18150.0,TX-8DTSCZMH8G22
1000008677,46.0,PAID,,59597.1,TX-4KZPDYN1MKI6
1000008678,521.0,PAID,,14268.0,TX-TPP57K0B86WL
1000008679,166.0,PAID,,28459.2,TX-97EPZ7TKHQ1I
1000008680,180.0,PAID,,44760.0,TX-KLTUMFIBC4YV
1000008681,210.0,PAID,,52927.5,TX-U028W8TKYZSJ
1000008682,187.0,PAID,,45723.24,TX-719XONSWKZUC
1000008683,342.0,PAID,,66058.5,TX-CK8QUAEYQ6F5
1000008684,522.0,PAID,,90960.3,TX-927W7EODDUAK
1000008685,474.0,PAID,,54261.0,TX-U1KTW52XDGKT
1000008686,391.0,PAID,,15246.0,TX-K8BFBOVZ7LOX
1000008687,,FAILED,,106941.38,
1000008688,224.0,PAID,,36300.0,TX-USQV88F1HZ5I
1000008689,193.0,PAID,,28459.2,TX-1DK970ZX7CD2
1000008690,183.0,PAID,,53905.5,TX-J2KIQVJFWQYH
1000008691,7.0,REFUNDED,,31082.16,TX-JX8T6HPUYI6T
1000008692,,PENDING,,33570.0,
1000008693,394.0,PAID,,78045.0,TX-1E1SURPLYFBL
1000008694,138.0,PAID,,35203.5,TX-GI9U9W1AKKY0
1000008695,563.0,PAID,,41382.0,TX-5Y04EQUKBLQ3
1000008696,22.0,PAID,,24422.4,TX-6CTSQHACSFYL
1000008697,37.0,PAID,,48690.0,TX-E6R8HMKVJUGA
1000008698,56.0,PAID,,26136.0,TX-8UE9CMAFPBYE
1000008699,478.0,PAID,,54313.88,TX-59WFETYFX0UC
1000008700,506.0,PAID,,53227.5,TX-AUEXVZLL1S70
1000008701,321.0,PAID,,28788.0,TX-5WXJHBEDSRJA
1000008702,62.0,PAID,,82875.0,TX-JW45AIXSXPWO
1000008703,,FAILED,,49433.1,
1000008704,408.0,PAID,,14694.0,TX-AXUBWDMF1C14
1000008705,341.0,PAID,,13068.0,TX-QCQPIFPU27GI
1000008706,59.0,PAID,,16141.08,TX-0JSO9A0YTP6K
1000008707,529.0,PAID,,44351.1,TX-UA25OKB4HY5U
1000008708,522.0,PAID,,61129.2,TX-WY5C8C1GC8QE
1000008709,526.0,PAID,,24829.2,TX-NCQSB63T1MLM
1000008710,614.0,PAID,,49005.0,TX-03MC7NCRK0ZJ
1000008711,313.0,PAID,,41164.2,TX-LEJFJ7MSIPLU
1000008712,503.0,PAID,,56018.16,TX-TBBDPR8MC3NH
1000008713,181.0,PAID,,54561.0,TX-TMM4HYH8KYSI
1000008714,466.0,PAID,,19050.0,TX-NPS1EMYOEPKB
1000008715,,FAILED,,52725.75,
1000008716,239.0,PAID,,37352.7,TX-VZ0D4ZE87GG4
1000008717,568.0,PAID,,14268.0,TX-B6TS2P9FLF7O
1000008718,157.0,PAID,,47454.75,TX-Y3GCJ9JKN08L
1000008719,29.0,PAID,,48816.0,TX-1ICJLD3T7101
1000008720,190.0,PAID,,71511.0,TX-P7RB58R36BMQ
1000008721,523.0,PAID,,32670.0,TX-YTRQW2OMJUMW
1000008722,416.0,PAID,,12414.6,TX-SQVIJ5C71S50
1000008723,497.0,PAID,,54450.0,TX-AJ0KW76LNUX7
1000008724,205.0,PAID,,41236.8,TX-VABH7USWQF3I
1000008725,99.0,PAID,,17235.0,TX-AWFGLZ62HXKO
1000008726,502.0,PAID,,43160.7,TX-B0MRWPMC8VVD
1000008727,421.0,PAID,,31755.0,TX-3BZ52OCIOF9D
1000008728,292.0,PAID,,27336.0,TX-ZUN9NGX0GFS6
1000008729,623.0,PAID,,14994.0,TX-4T45PUGNEIMI
1000008730,532.0,PAID,,56918.4,TX-CFEOM2ZMF1TQ
1000008731,238.0,PAID,,32670.0,TX-IOY5VW06H9MG
1000008732,377.0,PAID,,32016.6,TX-Y8JBA4OA86VN
1000008733,283.0,PAID,,78408.0,TX-W8UQ8UO1CSSH
1000008734,486.0,PAID,,14229.6,TX-VGLU45SPPDNJ
1000008735,258.0,PAID,,44104.5,TX-0CCDRXB03J51
1000008736,4.0,PAID,,14268.0,TX-J3C0RIPZSAHC
1000008737,638.0,PAID,,34351.5,TX-JIELY1PRMOEX
1000008738,94.0,PAID,,54561.0,TX-N3DV1408H9XI
1000008739,542.0,PAID,,39315.0,TX-JT82D3BTKK2A
1000008740,505.0,PAID,,55650.0,TX-8UQQW1QZLU0J
1000008741,,FAILED,,13068.0,
1000008742,563.0,PAID,,32670.0,TX-I5K7TLDT2AOP
1000008743,,FAILED,,65949.6,
1000008744,479.0,PAID,,24422.4,TX-XASRQDE6BK3K
1000008745,432.0,PAID,,39204.0,TX-VG0FYZS76MEQ
1000008746,75.0,PAID,,47754.75,TX-XNLH9HVO3THG
1000008747,,FAILED,,26136.0,
1000008748,203.0,PAID,,19565.7,TX-EOT8PL0VWDVU
1000008749,137.0,PAID,,40104.0,TX-26MY742MLYTE
1000008750,142.0,PAID,,13794.0,TX-DDKEWTMNY9EI
1000008751,332.0,PAID,,19050.0,TX-KP48KJ0YK1V1
1000008752,224.0,PAID,,20257.5,TX-94WTC3WXPFEX
1000008753,272.0,PAID,,26513.28,TX-J8NZRJ8KEM99
1000008754,249.0,PAID,,79315.5,TX-OB8J49YJSLV0
1000008755,,PENDING,,61884.0,
1000008756,93.0,PAID,,15129.6,TX-RWVMQEXLHDQA
1000008757,217.0,PAID,,28788.0,TX-SZMPAGIE0YWW
1000008758,82.0,PAID,,115680.6,TX-QHUWGVL2Q2KJ
1000008759,474.0,PAID,,91802.7,TX-FXMPWO8EJFK8
1000008760,531.0,PAID,,52272.0,TX-1A49HOIN2B4O
1000008761,,FAILED,,16335.0,
1000008762,239.0,PAID,,42364.2,TX-I4BVEZRZFMVY
1000008763,502.0,PAID,,24422.4,TX-RPNRFPJIHNJY
1000008764,,PENDING,,16335.0,
1000008765,228.0,REFUNDED,,27336.0,TX-T2Y89CX66ORN
1000008766,149.0,PAID,,37200.0,TX-ZQ1P0P6GKJBY
1000008767,473.0,PAID,,55350.0,TX-RU3OXVFGWWFF
1000008768,120.0,PAID,,39204.0,TX-73FLNWLFDVRN
1000008769,85.0,PAID,,102928.65,TX-JZLPNC4BI6YO
1000008770,43.0,PAID,,35755.5,TX-V7FH8NGXOTSN
1000008771,495.0,PAID,,33516.6,TX-VV0DJBAY55V2
1000008772,146.0,PAID,,18742.5,TX-ZAA3F5S1QIQ2
1000008773,251.0,PAID,,29088.0,TX-EIC9T53GMIPE
1000008774,303.0,PAID,,58080.0,TX-PFZOWVL56YCD
1000008775,86.0,PAID,,43588.8,TX-YMPVKZBHGGPF
1000008776,93.0,PAID,,40404.0,TX-XZLW10UAPM9C
1000008777,144.0,PAID,,65811.9,TX-V87JN7EFMHTM
1000008778,172.0,PAID,,57172.5,TX-GH6HPYSCKF6F
1000008779,291.0,PAID,,26813.28,TX-IX752UI419BV
1000008780,,PENDING,,48924.9,
1000008781,63.0,PAID,,51727.5,TX-3KPIOVSGRJAH
1000008782,370.0,PAID,,42688.8,TX-JWXSBU686FBO
1000008783,250.0,PAID,,70785.0,TX-V9O8011LHV8X
1000008784,292.0,PAID,,15429.6,TX-TQIQ9B029XZB
1000008785,604.0,PAID,,62910.0,TX-ITU1JX2HB93T
1000008786,394.0,PAID,,48642.0,TX-3G720PJ496CH
1000008787,500.0,PAID,,28459.2,TX-23LO1SSTY533
1000008788,308.0,PAID,,26136.0,TX-JMF2B72BROIY
1000008789,314.0,PAID,,11761.2,TX-QNLR7XI2QOAM
1000008790,427.0,PAID,,42582.0,TX-UXN9N6SNIB91
1000008791,,FAILED,,14520.0,
1000008792,144.0,PAID,,47109.9,TX-SY1B2OZWN3FE
1000008793,93.0,PAID,,41164.2,TX-3X1UY4S6CZ9G
1000008794,418.0,PAID,,17535.0,TX-3UTMXYVPKH0B
1000008795,344.0,PAID,,88617.38,TX-226Y112NOKQI
1000008796,485.0,PAID,,79308.0,TX-6H6DKNIAM5KV
1000008797,306.0,PAID,,18676.35,TX-KIA28XFWOTY6
1000008798,214.0,PAID,,28488.0,TX-KGKR8WUUJIUA
1000008799,272.0,PAID,,75678.0,TX-P11EH2HCWCAL
1000008800,477.0,PAID,,39133.5,TX-6V0C6UG1E1SK
1000008801,78.0,PAID,,72529.5,TX-GFP29MNBD88N
1000008802,257.0,PAID,,28342.8,TX-KK8XJE8CVMXD
1000008803,18.0,PAID,,17235.0,TX-OO58DYDGUX1F
1000008804,315.0,PAID,,24829.2,TX-8ZLL3MDG381I
1000008805,550.0,PAID,,14921.4,TX-DDO567O8QVW8
1000008806,19.0,PAID,,53227.5,TX-X69KEO3EQTPM
1000008807,190.0,PAID,,16335.0,TX-DHDTOFOQ58R8
1000008808,597.0,PAID,,41527.2,TX-FRBR57FF3K3U
1000008809,614.0,PAID,,43671.0,TX-58DGO62Q58AU
1000008810,430.0,PAID,,31382.16,TX-SDSLK8K7UGS4
1000008811,167.0,PAID,,29959.2,TX-0TKCO607YQ50
1000008812,113.0,PAID,,19168.5,TX-MFVQLZAZ89TU
1000008813,605.0,PAID,,27588.0,TX-511W1XK9E3FQ
1000008814,95.0,PAID,,15901.5,TX-PSRM3MH11D41
1000008815,140.0,PAID,,26136.0,TX-4SIQHFTQO4QE
1000008816,65.0,PAID,,29959.2,TX-C555O692LVAY
1000008817,72.0,PAID,,32536.5,TX-933U9PDACDXB
1000008818,153.0,PAID,,28459.2,TX-GWQAT4M58BX0
1000008819,629.0,PAID,,55105.5,TX-WB8DMRW5G6A4
1000008820,507.0,PAID,,17787.0,TX-H3PVC0PBS6K1
1000008821,556.0,PAID,,33570.0,TX-NGY7FWU6WG4Z
1000008822,187.0,PAID,,59532.0,TX-N19QCM268BEI
1000008823,,FAILED,,95106.0,
1000008824,,PENDING,,49116.0,
1000008825,204.0,PAID,,17242.5,TX-59AAMJM5PBPL
1000008826,601.0,PAID,,44760.0,TX-6A8SF8LOJRNY
1000008827,,FAILED,,68287.32,
1000008828,,FAILED,,29959.2,
1000008829,193.0,PAID,,75687.6,TX-F8PYAK3HGA6P
1000008830,23.0,PAID,,18687.0,TX-URA1CA7W0M10
1000008831,241.0,PAID,,31036.5,TX-0XSGBUXYS07N
1000008832,521.0,PAID,,18442.5,TX-9A1THW7OFJY0
1000008833,391.0,PAID,,49614.6,TX-11FAT6FMOLSZ
