session_bk,customer_sk,channel_sk,started_date_sk,ended_date_sk,device,is_ended
11000061095,1385.0,,451,451.0,desktop,1
11000061096,723.0,,500,500.0,desktop,1
11000061097,,,330,330.0,mobile,1
11000061098,805.0,,245,245.0,desktop,1
11000061099,,,317,317.0,mobile,1
11000061100,581.0,,282,282.0,desktop,1
11000061101,359.0,,614,614.0,mobile,1
11000061102,,,57,57.0,mobile,1
11000061103,,,215,215.0,mobile,1
11000061104,1039.0,,328,328.0,mobile,1
11000061105,723.0,,80,80.0,mobile,1
11000061106,370.0,,118,118.0,mobile,1
11000061107,112.0,,575,576.0,mobile,1
11000061108,,,611,611.0,desktop,1
11000061109,432.0,,438,438.0,mobile,1
11000061110,1409.0,,408,408.0,desktop,1
11000061111,462.0,,27,27.0,tablet,1
11000061112,,,19,19.0,mobile,1
11000061113,670.0,,106,106.0,mobile,1
11000061114,168.0,,290,290.0,desktop,1
11000061115,1431.0,,233,233.0,desktop,1
11000061116,890.0,,155,155.0,mobile,1
11000061117,889.0,,551,551.0,mobile,1
11000061118,,,405,405.0,desktop,1
11000061119,,,7,7.0,mobile,1
11000061120,,,22,22.0,mobile,1
11000061121,1213.0,,84,84.0,desktop,1
11000061122,1438.0,,395,395.0,mobile,1
11000061123,1071.0,,638,638.0,mobile,1
11000061124,,,587,587.0,mobile,1
11000061125,344.0,,191,191.0,mobile,1
11000061126,1056.0,,224,224.0,desktop,1
11000061127,,,468,468.0,mobile,1
11000061128,483.0,,293,,mobile,0
11000061129,,,48,48.0,mobile,1
11000061130,1457.0,,574,574.0,tablet,1
11000061131,291.0,,256,256.0,mobile,1
11000061132,,,26,26.0,mobile,1
11000061133,,,35,35.0,mobile,1
11000061134,34.0,,200,200.0,mobile,1
11000061135,708.0,,161,161.0,desktop,1
11000061136,1143.0,,521,521.0,mobile,1
11000061137,,,388,388.0,mobile,1
11000061138,1192.0,,130,130.0,mobile,1
11000061139,534.0,,418,,mobile,0
11000061140,1347.0,,253,253.0,mobile,1
11000061141,1386.0,,159,159.0,mobile,1
11000061142,788.0,,101,101.0,desktop,1
11000061143,1392.0,,238,238.0,mobile,1
11000061144,325.0,,354,354.0,mobile,1
11000061145,35.0,,567,567.0,mobile,1
11000061146,196.0,,537,537.0,mobile,1
11000061147,929.0,,549,549.0,desktop,1
11000061148,,,623,623.0,mobile,1
11000061149,,,499,499.0,mobile,1
11000061150,,,121,121.0,mobile,1
11000061151,1314.0,,9,9.0,mobile,1
11000061152,1273.0,,106,106.0,mobile,1
11000061153,857.0,,65,65.0,mobile,1
11000061154,,,551,551.0,mobile,1
11000061155,1267.0,,282,282.0,mobile,1
11000061156,1089.0,,561,561.0,mobile,1
11000061157,286.0,,16,16.0,tablet,1
11000061158,574.0,,108,108.0,desktop,1
11000061159,471.0,,150,150.0,mobile,1
11000061160,242.0,,61,61.0,mobile,1
11000061161,824.0,,265,265.0,mobile,1
11000061162,1152.0,,417,417.0,desktop,1
11000061163,1397.0,,33,33.0,mobile,1
11000061164,362.0,,18,,mobile,0
11000061165,,,252,252.0,mobile,1
11000061166,333.0,,370,,desktop,0
11000061167,,,105,105.0,desktop,1
11000061168,565.0,,91,91.0,mobile,1
11000061169,504.0,,545,545.0,mobile,1
11000061170,551.0,,485,485.0,mobile,1
11000061171,776.0,,522,522.0,mobile,1
11000061172,1288.0,,519,519.0,desktop,1
11000061173,,,311,311.0,mobile,1
11000061174,902.0,,196,,mobile,0
11000061175,1069.0,,576,576.0,mobile,1
11000061176,224.0,,550,550.0,mobile,1
11000061177,1045.0,,231,231.0,desktop,1
11000061178,1066.0,,500,500.0,mobile,1
11000061179,,,65,65.0,desktop,1
11000061180,1270.0,,71,71.0,desktop,1
11000061181,,,631,631.0,desktop,1
11000061182,,,286,286.0,mobile,1
11000061183,1265.0,,75,75.0,mobile,1
11000061184,1388.0,,430,430.0,desktop,1
11000061185,,,74,74.0,mobile,1
11000061186,1211.0,,268,268.0,mobile,1
11000061187,1310.0,,32,32.0,mobile,1
11000061188,886.0,,77,77.0,mobile,1
11000061189,372.0,,307,307.0,mobile,1
11000061190,1442.0,,597,597.0,desktop,1
11000061191,1450.0,,468,468.0,desktop,1
11000061192,479.0,,70,70.0,mobile,1
11000061193,,,192,192.0,mobile,1
11000061194,757.0,,121,121.0,tablet,1
11000061195,251.0,,546,546.0,tablet,1
11000061196,292.0,,371,371.0,desktop,1
11000061197,161.0,,600,600.0,mobile,1
11000061198,,,572,572.0,desktop,1
11000061199,1119.0,,72,72.0,mobile,1
11000061200,,,529,529.0,mobile,1
11000061201,729.0,,119,119.0,mobile,1
11000061202,1482.0,,83,83.0,mobile,1
11000061203,,,145,145.0,mobile,1
11000061204,1403.0,,379,379.0,tablet,1
11000061205,,,113,,desktop,0
11000061206,,,478,478.0,mobile,1
11000061207,1261.0,,449,449.0,desktop,1
11000061208,,,407,407.0,desktop,1
11000061209,,,4,4.0,desktop,1
11000061210,1320.0,,185,185.0,desktop,1
11000061211,,,90,90.0,mobile,1
11000061212,796.0,,602,602.0,desktop,1
11000061213,1195.0,,603,603.0,mobile,1
11000061214,1187.0,,351,,tablet,0
11000061215,,,46,46.0,mobile,1
11000061216,1263.0,,213,213.0,mobile,1
11000061217,,,581,581.0,desktop,1
11000061218,1084.0,,612,612.0,mobile,1
11000061219,329.0,,503,503.0,desktop,1
11000061220,784.0,,352,352.0,mobile,1
11000061221,1280.0,,392,392.0,mobile,1
11000061222,633.0,,495,495.0,mobile,1
11000061223,,,129,129.0,mobile,1
11000061224,,,617,617.0,desktop,1
11000061225,,,36,36.0,desktop,1
11000061226,,,187,187.0,mobile,1
11000061227,,,420,420.0,desktop,1
11000061228,1483.0,,404,404.0,mobile,1
11000061229,16.0,,434,434.0,mobile,1
11000061230,620.0,,345,,tablet,0
11000061231,,,87,87.0,mobile,1
11000061232,,,344,344.0,mobile,1
11000061233,,,90,90.0,desktop,1
11000061234,465.0,,357,357.0,desktop,1
11000061235,665.0,,143,143.0,mobile,1
11000061236,1230.0,,590,590.0,mobile,1
11000061237,459.0,,275,275.0,mobile,1
11000061238,,,299,299.0,mobile,1
11000061239,,,229,229.0,desktop,1
11000061240,336.0,,225,225.0,desktop,1
11000061241,416.0,,233,233.0,desktop,1
11000061242,837.0,,206,206.0,mobile,1
11000061243,1400.0,,181,181.0,mobile,1
11000061244,598.0,,174,174.0,desktop,1
11000061245,,,50,50.0,desktop,1
11000061246,150.0,,563,563.0,desktop,1
11000061247,,,598,598.0,mobile,1
11000061248,,,314,314.0,tablet,1
11000061249,,,188,188.0,desktop,1
11000061250,,,101,101.0,mobile,1
11000061251,451.0,,473,474.0,mobile,1
11000061252,,,222,222.0,mobile,1
11000061253,1056.0,,214,214.0,mobile,1
11000061254,198.0,,581,581.0,mobile,1
11000061255,734.0,,55,55.0,mobile,1
11000061256,722.0,,579,,desktop,0
11000061257,,,435,435.0,desktop,1
11000061258,380.0,,419,419.0,mobile,1
11000061259,,,10,10.0,desktop,1
11000061260,,,466,,desktop,0
11000061261,527.0,,590,590.0,desktop,1
11000061262,609.0,,361,361.0,mobile,1
11000061263,,,158,158.0,mobile,1
11000061264,7.0,,247,247.0,mobile,1
11000061265,385.0,,4,4.0,mobile,1
11000061266,,,109,109.0,mobile,1
11000061267,501.0,,387,387.0,mobile,1
11000061268,,,560,560.0,desktop,1
11000061269,,,359,359.0,mobile,1
11000061270,200.0,,294,,desktop,0
11000061271,1488.0,,367,367.0,mobile,1
11000061272,251.0,,626,626.0,desktop,1
11000061273,1225.0,,387,387.0,mobile,1
11000061274,1312.0,,62,62.0,desktop,1
11000061275,,,603,603.0,mobile,1
11000061276,,,540,540.0,mobile,1
11000061277,1307.0,,267,267.0,mobile,1
11000061278,196.0,,91,,mobile,0
11000061279,962.0,,585,585.0,mobile,1
11000061280,,,164,164.0,mobile,1
11000061281,,,586,586.0,desktop,1
11000061282,981.0,,76,76.0,mobile,1
11000061283,286.0,,340,340.0,desktop,1
11000061284,388.0,,27,27.0,mobile,1
11000061285,459.0,,463,463.0,mobile,1
11000061286,,,629,629.0,desktop,1
11000061287,478.0,,222,222.0,desktop,1
11000061288,525.0,,330,330.0,mobile,1
11000061289,1309.0,,242,242.0,mobile,1
11000061290,2.0,,88,88.0,mobile,1
11000061291,85.0,,350,350.0,mobile,1
11000061292,1417.0,,367,367.0,mobile,1
11000061293,910.0,,461,461.0,mobile,1
11000061294,,,450,450.0,mobile,1
11000061295,554.0,,381,381.0,desktop,1
11000061296,1327.0,,215,215.0,mobile,1
11000061297,1481.0,,106,106.0,mobile,1
11000061298,,,449,,mobile,0
11000061299,1301.0,,212,212.0,mobile,1
11000061300,618.0,,126,126.0,desktop,1
11000061301,743.0,,410,410.0,mobile,1
11000061302,1242.0,,94,94.0,mobile,1
11000061303,48.0,,567,567.0,desktop,1
11000061304,1254.0,,245,,mobile,0
11000061305,1239.0,,548,548.0,mobile,1
11000061306,,,321,321.0,mobile,1
11000061307,,,326,326.0,mobile,1
11000061308,254.0,,118,118.0,mobile,1
11000061309,,,513,,mobile,0
11000061310,442.0,,190,190.0,mobile,1
11000061311,1268.0,,63,63.0,mobile,1
11000061312,62.0,,613,614.0,mobile,1
11000061313,,,126,126.0,mobile,1
11000061314,943.0,,320,320.0,mobile,1
11000061315,,,636,636.0,mobile,1
11000061316,424.0,,414,414.0,mobile,1
11000061317,,,329,329.0,mobile,1
11000061318,919.0,,431,431.0,mobile,1
11000061319,1133.0,,390,390.0,mobile,1
11000061320,,,589,589.0,mobile,1
11000061321,1234.0,,472,472.0,tablet,1
11000061322,940.0,,543,543.0,desktop,1
11000061323,,,421,421.0,mobile,1
11000061324,531.0,,89,89.0,desktop,1
11000061325,1336.0,,312,312.0,mobile,1
11000061326,900.0,,635,635.0,mobile,1
11000061327,1374.0,,33,,desktop,0
11000061328,56.0,,355,355.0,mobile,1
11000061329,,,406,406.0,mobile,1
11000061330,1123.0,,567,567.0,desktop,1
11000061331,,,255,,mobile,0
11000061332,,,478,478.0,mobile,1
11000061333,,,246,246.0,desktop,1
11000061334,,,341,341.0,desktop,1
11000061335,513.0,,361,361.0,mobile,1
11000061336,937.0,,355,355.0,mobile,1
11000061337,1034.0,,53,53.0,mobile,1
11000061338,,,71,71.0,desktop,1
11000061339,927.0,,353,353.0,mobile,1
11000061340,1134.0,,138,138.0,mobile,1
11000061341,,,347,347.0,mobile,1
11000061342,1042.0,,145,145.0,mobile,1
11000061343,,,140,140.0,desktop,1
11000061344,1398.0,,108,108.0,mobile,1
11000061345,,,482,482.0,desktop,1
11000061346,454.0,,194,194.0,mobile,1
11000061347,,,94,,mobile,0
11000061348,417.0,,32,32.0,mobile,1
11000061349,764.0,,586,586.0,desktop,1
11000061350,228.0,,505,505.0,tablet,1
11000061351,1088.0,,583,583.0,mobile,1
11000061352,1255.0,,84,84.0,desktop,1
11000061353,,,545,545.0,mobile,1
11000061354,1048.0,,591,591.0,mobile,1
11000061355,1063.0,,614,614.0,mobile,1
11000061356,489.0,,446,446.0,mobile,1
11000061357,776.0,,137,137.0,desktop,1
11000061358,,,130,130.0,mobile,1
11000061359,360.0,,80,,mobile,0
11000061360,,,340,340.0,desktop,1
11000061361,51.0,,553,553.0,mobile,1
11000061362,1465.0,,219,219.0,desktop,1
11000061363,142.0,,96,96.0,mobile,1
11000061364,636.0,,572,572.0,desktop,1
11000061365,975.0,,497,497.0,desktop,1
11000061366,,,162,162.0,mobile,1
11000061367,,,507,507.0,mobile,1
11000061368,1006.0,,335,335.0,desktop,1
11000061369,,,221,221.0,mobile,1
11000061370,,,202,202.0,desktop,1
11000061371,356.0,,484,484.0,desktop,1
11000061372,1266.0,,520,,mobile,0
11000061373,947.0,,34,34.0,desktop,1
11000061374,,,132,132.0,mobile,1
11000061375,,,555,555.0,mobile,1
11000061376,637.0,,16,,desktop,0
11000061377,439.0,,291,291.0,desktop,1
11000061378,288.0,,207,207.0,mobile,1
11000061379,1446.0,,526,526.0,desktop,1
11000061380,,,290,290.0,mobile,1
11000061381,,,317,317.0,mobile,1
11000061382,,,407,407.0,mobile,1
11000061383,8.0,,120,120.0,tablet,1
11000061384,599.0,,475,475.0,mobile,1
11000061385,257.0,,258,258.0,mobile,1
11000061386,941.0,,241,241.0,mobile,1
11000061387,,,263,263.0,mobile,1
11000061388,,,347,347.0,mobile,1
11000061389,,,583,583.0,desktop,1
11000061390,1275.0,,289,289.0,tablet,1
11000061391,600.0,,508,508.0,desktop,1
11000061392,240.0,,127,127.0,mobile,1
11000061393,,,469,469.0,desktop,1
11000061394,462.0,,528,528.0,mobile,1
11000061395,1387.0,,251,251.0,desktop,1
11000061396,,,401,401.0,mobile,1
11000061397,1354.0,,116,116.0,mobile,1
11000061398,1398.0,,425,425.0,mobile,1
11000061399,1160.0,,517,517.0,tablet,1
11000061400,,,196,196.0,mobile,1
11000061401,,,117,117.0,mobile,1
11000061402,93.0,,385,385.0,mobile,1
11000061403,,,552,552.0,desktop,1
11000061404,844.0,,332,332.0,desktop,1
11000061405,,,283,283.0,mobile,1
11000061406,,,522,522.0,mobile,1
11000061407,,,535,535.0,mobile,1
11000061408,1265.0,,295,295.0,mobile,1
11000061409,,,205,205.0,mobile,1
11000061410,,,182,182.0,desktop,1
11000061411,,,169,169.0,mobile,1
11000061412,299.0,,237,237.0,mobile,1
11000061413,1366.0,,580,580.0,mobile,1
11000061414,,,463,463.0,mobile,1
11000061415,1321.0,,633,633.0,desktop,1
11000061416,,,633,634.0,mobile,1
11000061417,,,3,3.0,desktop,1
11000061418,1306.0,,285,285.0,mobile,1
11000061419,17.0,,466,466.0,mobile,1
11000061420,1178.0,,331,331.0,mobile,1
11000061421,1212.0,,230,230.0,desktop,1
11000061422,561.0,,191,191.0,mobile,1
11000061423,,,576,576.0,mobile,1
11000061424,,,19,19.0,mobile,1
11000061425,,,45,45.0,tablet,1
11000061426,,,388,388.0,mobile,1
11000061427,,,308,308.0,mobile,1
11000061428,124.0,,77,77.0,mobile,1
11000061429,1461.0,,576,576.0,desktop,1
11000061430,1306.0,,559,559.0,mobile,1
11000061431,59.0,,238,238.0,desktop,1
11000061432,381.0,,24,24.0,mobile,1
11000061433,183.0,,359,359.0,mobile,1
11000061434,828.0,,516,516.0,desktop,1
11000061435,275.0,,402,402.0,mobile,1
11000061436,,,88,88.0,desktop,1
11000061437,,,499,,desktop,0
11000061438,1105.0,,453,453.0,desktop,1
11000061439,,,56,56.0,mobile,1
11000061440,1215.0,,395,395.0,mobile,1
11000061441,1102.0,,538,538.0,tablet,1
11000061442,113.0,,177,177.0,mobile,1
11000061443,15.0,,144,144.0,tablet,1
11000061444,1034.0,,536,536.0,mobile,1
11000061445,632.0,,15,15.0,mobile,1
11000061446,,,456,456.0,mobile,1
11000061447,67.0,,493,493.0,desktop,1
11000061448,422.0,,233,233.0,mobile,1
11000061449,,,589,589.0,desktop,1
11000061450,,,364,364.0,mobile,1
11000061451,,,637,637.0,mobile,1
11000061452,1194.0,,313,,mobile,0
11000061453,317.0,,490,490.0,mobile,1
11000061454,769.0,,16,16.0,mobile,1
11000061455,588.0,,254,254.0,desktop,1
11000061456,36.0,,368,368.0,mobile,1
11000061457,106.0,,375,375.0,desktop,1
11000061458,,,376,376.0,mobile,1
11000061459,,,97,97.0,mobile,1
11000061460,,,598,598.0,mobile,1
11000061461,532.0,,54,54.0,mobile,1
11000061462,,,216,,mobile,0
11000061463,750.0,,635,635.0,mobile,1
11000061464,,,431,431.0,mobile,1
11000061465,420.0,,289,289.0,mobile,1
11000061466,,,80,,mobile,0
11000061467,734.0,,535,535.0,mobile,1
11000061468,1093.0,,628,628.0,desktop,1
11000061469,1084.0,,518,519.0,mobile,1
11000061470,,,318,318.0,mobile,1
11000061471,786.0,,293,293.0,mobile,1
11000061472,,,311,311.0,desktop,1
11000061473,1440.0,,551,551.0,mobile,1
11000061474,672.0,,401,401.0,mobile,1
11000061475,,,556,556.0,mobile,1
11000061476,487.0,,566,566.0,desktop,1
11000061477,1170.0,,340,340.0,mobile,1
11000061478,,,9,9.0,mobile,1
11000061479,,,477,477.0,mobile,1
11000061480,1320.0,,609,609.0,desktop,1
11000061481,,,243,243.0,desktop,1
11000061482,845.0,,459,459.0,desktop,1
11000061483,276.0,,471,,mobile,0
11000061484,96.0,,215,215.0,mobile,1
11000061485,65.0,,121,121.0,mobile,1
11000061486,852.0,,612,612.0,mobile,1
11000061487,527.0,,408,408.0,mobile,1
11000061488,1318.0,,117,,mobile,0
11000061489,500.0,,38,38.0,mobile,1
11000061490,,,284,284.0,desktop,1
11000061491,365.0,,342,342.0,desktop,1
11000061492,296.0,,457,457.0,desktop,1
11000061493,109.0,,456,456.0,desktop,1
11000061494,813.0,,521,521.0,mobile,1
11000061495,936.0,,5,,mobile,0
11000061496,,,244,244.0,mobile,1
11000061497,1038.0,,24,24.0,mobile,1
11000061498,,,212,212.0,tablet,1
11000061499,795.0,,136,136.0,mobile,1
11000061500,875.0,,32,32.0,desktop,1
11000061501,483.0,,600,600.0,mobile,1
11000061502,285.0,,83,83.0,tablet,1
11000061503,,,12,12.0,mobile,1
11000061504,,,92,92.0,mobile,1
11000061505,641.0,,8,8.0,mobile,1
11000061506,,,559,559.0,mobile,1
11000061507,,,537,537.0,mobile,1
11000061508,,,131,131.0,mobile,1
11000061509,944.0,,615,615.0,mobile,1
11000061510,927.0,,612,612.0,mobile,1
11000061511,216.0,,578,578.0,desktop,1
11000061512,188.0,,517,517.0,desktop,1
11000061513,547.0,,401,401.0,desktop,1
11000061514,1312.0,,409,409.0,mobile,1
11000061515,1347.0,,416,416.0,desktop,1
11000061516,1244.0,,614,614.0,mobile,1
11000061517,569.0,,512,512.0,tablet,1
11000061518,,,190,190.0,desktop,1
11000061519,,,578,578.0,mobile,1
11000061520,,,138,138.0,mobile,1
11000061521,,,194,194.0,mobile,1
11000061522,1162.0,,589,589.0,mobile,1
11000061523,1123.0,,398,398.0,mobile,1
11000061524,1160.0,,345,345.0,tablet,1
11000061525,467.0,,9,9.0,desktop,1
11000061526,1079.0,,393,393.0,mobile,1
11000061527,925.0,,554,554.0,desktop,1
11000061528,,,8,8.0,mobile,1
11000061529,692.0,,67,,desktop,0
11000061530,,,242,242.0,mobile,1
11000061531,,,528,528.0,desktop,1
11000061532,498.0,,386,386.0,desktop,1
11000061533,795.0,,509,509.0,mobile,1
11000061534,787.0,,613,614.0,desktop,1
11000061535,,,191,191.0,desktop,1
11000061536,,,582,582.0,mobile,1
11000061537,856.0,,494,494.0,mobile,1
11000061538,,,201,201.0,mobile,1
11000061539,1355.0,,223,223.0,desktop,1
11000061540,22.0,,3,3.0,tablet,1
11000061541,1016.0,,498,498.0,mobile,1
11000061542,95.0,,335,,mobile,0
11000061543,,,124,124.0,mobile,1
11000061544,,,550,550.0,mobile,1
11000061545,,,124,124.0,mobile,1
11000061546,1365.0,,115,115.0,desktop,1
11000061547,443.0,,439,439.0,mobile,1
11000061548,,,503,503.0,mobile,1
11000061549,,,620,620.0,desktop,1
11000061550,1442.0,,91,,desktop,0
11000061551,,,217,217.0,mobile,1
11000061552,1129.0,,40,,desktop,0
11000061553,,,553,553.0,mobile,1
11000061554,260.0,,141,141.0,mobile,1
11000061555,662.0,,604,604.0,mobile,1
11000061556,741.0,,510,510.0,mobile,1
11000061557,488.0,,567,567.0,mobile,1
11000061558,1155.0,,595,595.0,mobile,1
11000061559,,,176,176.0,mobile,1
11000061560,1383.0,,95,95.0,mobile,1
11000061561,174.0,,226,226.0,mobile,1
11000061562,1484.0,,538,538.0,mobile,1
11000061563,583.0,,91,91.0,mobile,1
11000061564,112.0,,173,173.0,mobile,1
11000061565,,,242,242.0,mobile,1
11000061566,735.0,,93,93.0,tablet,1
11000061567,,,186,186.0,desktop,1
11000061568,,,73,73.0,mobile,1
11000061569,280.0,,445,445.0,desktop,1
11000061570,,,212,,desktop,0
11000061571,856.0,,548,548.0,mobile,1
11000061572,,,548,548.0,mobile,1
11000061573,,,423,423.0,mobile,1
11000061574,,,248,248.0,mobile,1
11000061575,1470.0,,238,,mobile,0
11000061576,,,87,87.0,mobile,1
11000061577,,,483,483.0,desktop,1
11000061578,268.0,,43,43.0,mobile,1
11000061579,848.0,,501,501.0,mobile,1
11000061580,153.0,,318,318.0,mobile,1
11000061581,,,64,64.0,mobile,1
11000061582,,,332,332.0,mobile,1
11000061583,,,355,355.0,mobile,1
11000061584,945.0,,39,39.0,mobile,1
11000061585,209.0,,242,242.0,mobile,1
11000061586,217.0,,416,416.0,mobile,1
11000061587,977.0,,281,281.0,mobile,1
11000061588,,,254,254.0,desktop,1
11000061589,411.0,,378,,desktop,0
11000061590,,,137,137.0,mobile,1
11000061591,197.0,,263,263.0,mobile,1
11000061592,1330.0,,569,569.0,mobile,1
11000061593,1229.0,,578,578.0,mobile,1
11000061594,,,244,244.0,desktop,1
11000061595,78.0,,414,414.0,mobile,1
11000061596,190.0,,420,420.0,mobile,1
11000061597,565.0,,77,77.0,mobile,1
11000061598,636.0,,225,225.0,mobile,1
11000061599,108.0,,109,109.0,mobile,1
11000061600,479.0,,400,400.0,mobile,1
11000061601,603.0,,603,603.0,mobile,1
11000061602,707.0,,171,171.0,mobile,1
11000061603,,,429,429.0,desktop,1
11000061604,1120.0,,13,13.0,tablet,1
11000061605,,,116,116.0,mobile,1
11000061606,,,245,245.0,mobile,1
11000061607,,,423,423.0,desktop,1
11000061608,,,73,73.0,desktop,1
11000061609,,,89,89.0,mobile,1
11000061610,723.0,,493,493.0,mobile,1
11000061611,,,2,2.0,mobile,1
11000061612,125.0,,114,114.0,desktop,1
11000061613,,,488,488.0,mobile,1
11000061614,1067.0,,209,209.0,mobile,1
11000061615,1497.0,,275,275.0,mobile,1
11000061616,1164.0,,265,265.0,desktop,1
11000061617,1098.0,,436,436.0,mobile,1
11000061618,1049.0,,469,469.0,desktop,1
11000061619,129.0,,316,316.0,desktop,1
11000061620,984.0,,133,133.0,mobile,1
11000061621,,,257,257.0,desktop,1
11000061622,383.0,,515,515.0,desktop,1
11000061623,368.0,,260,260.0,mobile,1
11000061624,632.0,,635,635.0,mobile,1
11000061625,,,77,77.0,mobile,1
11000061626,627.0,,159,159.0,mobile,1
11000061627,1193.0,,392,392.0,mobile,1
11000061628,705.0,,54,54.0,mobile,1
11000061629,1304.0,,153,153.0,mobile,1
11000061630,792.0,,411,411.0,mobile,1
11000061631,,,452,452.0,desktop,1
11000061632,714.0,,561,,desktop,0
11000061633,,,366,366.0,mobile,1
11000061634,25.0,,424,424.0,desktop,1
11000061635,,,313,313.0,desktop,1
11000061636,1015.0,,145,145.0,desktop,1
11000061637,160.0,,269,269.0,mobile,1
11000061638,512.0,,114,114.0,desktop,1
11000061639,150.0,,400,,mobile,0
11000061640,,,562,562.0,desktop,1
11000061641,1379.0,,21,21.0,mobile,1
11000061642,,,291,291.0,mobile,1
11000061643,,,458,458.0,mobile,1
11000061644,1359.0,,125,125.0,mobile,1
11000061645,,,211,211.0,mobile,1
11000061646,,,4,4.0,desktop,1
11000061647,1191.0,,179,179.0,desktop,1
11000061648,,,639,639.0,mobile,1
11000061649,501.0,,228,228.0,mobile,1
11000061650,895.0,,479,479.0,desktop,1
11000061651,1250.0,,559,559.0,tablet,1
11000061652,196.0,,313,313.0,mobile,1
11000061653,594.0,,397,397.0,mobile,1
11000061654,1272.0,,334,334.0,mobile,1
11000061655,439.0,,504,504.0,desktop,1
11000061656,1084.0,,126,126.0,mobile,1
11000061657,1206.0,,360,360.0,mobile,1
11000061658,1189.0,,166,166.0,desktop,1
11000061659,18.0,,156,156.0,desktop,1
11000061660,1422.0,,618,618.0,desktop,1
11000061661,1232.0,,410,410.0,mobile,1
11000061662,755.0,,373,373.0,mobile,1
11000061663,,,301,301.0,desktop,1
11000061664,1177.0,,180,180.0,mobile,1
11000061665,1336.0,,379,379.0,mobile,1
11000061666,738.0,,108,108.0,desktop,1
11000061667,,,343,343.0,desktop,1
11000061668,1149.0,,371,371.0,desktop,1
11000061669,1489.0,,236,236.0,mobile,1
11000061670,618.0,,633,633.0,desktop,1
11000061671,1388.0,,357,357.0,mobile,1
11000061672,656.0,,361,361.0,mobile,1
11000061673,417.0,,487,487.0,desktop,1
11000061674,,,400,400.0,desktop,1
11000061675,299.0,,620,,mobile,0
11000061676,,,160,160.0,desktop,1
11000061677,182.0,,318,318.0,mobile,1
11000061678,592.0,,272,272.0,mobile,1
11000061679,1028.0,,254,254.0,desktop,1
11000061680,1359.0,,559,559.0,desktop,1
11000061681,914.0,,278,278.0,mobile,1
11000061682,861.0,,229,229.0,mobile,1
11000061683,655.0,,369,369.0,mobile,1
11000061684,,,346,346.0,desktop,1
11000061685,1090.0,,575,575.0,mobile,1
11000061686,,,30,30.0,mobile,1
11000061687,338.0,,344,344.0,tablet,1
11000061688,,,418,,desktop,0
11000061689,,,476,476.0,mobile,1
11000061690,130.0,,429,429.0,desktop,1
11000061691,1137.0,,514,514.0,desktop,1
11000061692,1199.0,,573,573.0,mobile,1
11000061693,539.0,,282,282.0,desktop,1
11000061694,686.0,,252,252.0,desktop,1
11000061695,,,47,47.0,mobile,1
11000061696,365.0,,233,233.0,mobile,1
11000061697,,,32,32.0,mobile,1
11000061698,1339.0,,146,146.0,mobile,1
11000061699,,,305,305.0,desktop,1
11000061700,704.0,,399,399.0,mobile,1
11000061701,,,63,63.0,desktop,1
11000061702,610.0,,4,4.0,mobile,1
11000061703,1412.0,,597,597.0,desktop,1
11000061704,15.0,,290,290.0,desktop,1
11000061705,,,38,38.0,mobile,1
11000061706,1122.0,,525,525.0,desktop,1
11000061707,,,452,452.0,desktop,1
11000061708,979.0,,162,162.0,desktop,1
11000061709,1232.0,,170,170.0,mobile,1
11000061710,1090.0,,21,21.0,mobile,1
11000061711,1134.0,,418,418.0,desktop,1
11000061712,278.0,,103,103.0,mobile,1
11000061713,906.0,,49,49.0,mobile,1
11000061714,624.0,,501,501.0,mobile,1
11000061715,971.0,,312,312.0,mobile,1
11000061716,,,438,438.0,desktop,1
11000061717,1451.0,,561,561.0,mobile,1
11000061718,1438.0,,178,178.0,mobile,1
11000061719,,,31,31.0,mobile,1
11000061720,968.0,,387,387.0,mobile,1
11000061721,,,32,32.0,mobile,1
11000061722,1123.0,,192,192.0,mobile,1
11000061723,1403.0,,550,550.0,desktop,1
11000061724,423.0,,35,35.0,mobile,1
11000061725,,,335,335.0,mobile,1
11000061726,1263.0,,135,135.0,tablet,1
11000061727,602.0,,229,229.0,mobile,1
11000061728,615.0,,356,356.0,desktop,1
11000061729,79.0,,445,445.0,desktop,1
11000061730,,,365,365.0,mobile,1
11000061731,1357.0,,95,95.0,mobile,1
11000061732,1309.0,,76,76.0,mobile,1
11000061733,1433.0,,114,114.0,mobile,1
11000061734,154.0,,572,572.0,desktop,1
11000061735,,,324,324.0,mobile,1
11000061736,1031.0,,415,415.0,mobile,1
11000061737,,,265,265.0,mobile,1
11000061738,59.0,,461,461.0,mobile,1
11000061739,756.0,,12,12.0,desktop,1
11000061740,,,404,404.0,mobile,1
11000061741,,,438,,mobile,0
11000061742,336.0,,324,,mobile,0
11000061743,19.0,,617,617.0,mobile,1
11000061744,905.0,,347,347.0,mobile,1
11000061745,,,236,236.0,desktop,1
11000061746,735.0,,144,144.0,tablet,1
11000061747,341.0,,162,162.0,mobile,1
11000061748,178.0,,50,50.0,desktop,1
11000061749,930.0,,581,581.0,mobile,1
11000061750,1164.0,,233,233.0,desktop,1
11000061751,,,450,450.0,mobile,1
11000061752,1314.0,,526,,mobile,0
11000061753,643.0,,431,431.0,mobile,1
11000061754,51.0,,338,338.0,mobile,1
11000061755,1493.0,,174,174.0,mobile,1
11000061756,,,448,448.0,desktop,1
11000061757,1064.0,,124,124.0,tablet,1
