fact_order_item_sk,order_item_bk,sales_order_bk,product_bk,quantity,first_price,total_amount
14374,5000014373,,1,3,12000.0,36000.0
14375,5000014374,,1,2,12000.0,24000.0
14376,5000014375,,1,2,12000.0,24000.0
14377,5000014376,,1,1,12000.0,12000.0
14378,5000014377,,2,1,15000.0,15000.0
14379,5000014378,,1,2,12000.0,24000.0
14380,5000014379,,2,1,13500.0,13500.0
14381,5000014380,,1,3,12000.0,36000.0
14382,5000014381,,1,1,10800.0,10800.0
14383,5000014382,,1,1,12000.0,12000.0
14384,5000014383,,2,3,16500.0,49500.0
14385,5000014384,,1,2,10800.0,21600.0
14386,5000014385,,1,2,12000.0,24000.0
14387,5000014386,,2,2,15000.0,30000.0
14388,5000014387,,2,3,15000.0,45000.0
14389,5000014388,,1,2,12000.0,24000.0
14390,5000014389,,2,3,15000.0,45000.0
14391,5000014390,,1,2,12000.0,24000.0
14392,5000014391,,1,2,12600.0,25200.0
14393,5000014392,,2,3,15000.0,45000.0
14394,5000014393,,2,1,15000.0,15000.0
14395,5000014394,,2,1,15000.0,15000.0
14396,5000014395,,1,2,12000.0,24000.0
14397,5000014396,,2,2,15000.0,30000.0
14398,5000014397,,2,3,15750.0,47250.0
14399,5000014398,,1,3,12000.0,36000.0
14400,5000014399,,2,1,13500.0,13500.0
14401,5000014400,,2,3,15000.0,45000.0
14402,5000014401,,1,3,12600.0,37800.0
14403,5000014402,,2,3,15000.0,45000.0
14404,5000014403,,1,2,12600.0,25200.0
14405,5000014404,,2,2,13500.0,27000.0
14406,5000014405,,2,1,13500.0,13500.0
14407,5000014406,,1,3,12000.0,36000.0
14408,5000014407,,1,2,12000.0,24000.0
14409,5000014408,,2,1,16500.0,16500.0
14410,5000014409,,2,3,15000.0,45000.0
14411,5000014410,,1,3,12000.0,36000.0
14412,5000014411,,1,2,12000.0,24000.0
14413,5000014412,,1,3,12000.0,36000.0
14414,5000014413,,2,1,15000.0,15000.0
14415,5000014414,,2,3,15000.0,45000.0
14416,5000014415,,1,1,12000.0,12000.0
14417,5000014416,,2,1,15000.0,15000.0
14418,5000014417,,2,3,15000.0,45000.0
14419,5000014418,,2,2,15750.0,31500.0
14420,5000014419,,1,1,12000.0,12000.0
14421,5000014420,,1,2,12000.0,24000.0
14422,5000014421,,2,1,15000.0,15000.0
14423,5000014422,,1,1,12000.0,12000.0
14424,5000014423,,2,3,15000.0,45000.0
14425,5000014424,,2,3,16500.0,49500.0
14426,5000014425,,2,2,15750.0,31500.0
14427,5000014426,,1,1,12000.0,12000.0
14428,5000014427,,2,3,15000.0,45000.0
14429,5000014428,,1,1,10800.0,10800.0
14430,5000014429,,1,1,10800.0,10800.0
14431,5000014430,,2,2,15000.0,30000.0
14432,5000014431,,1,2,12600.0,25200.0
14433,5000014432,,1,1,12000.0,12000.0
14434,5000014433,,2,1,16500.0,16500.0
14435,5000014434,,2,3,15000.0,45000.0
14436,5000014435,,1,1,10800.0,10800.0
14437,5000014436,,1,1,10800.0,10800.0
14438,5000014437,,1,2,12000.0,24000.0
14439,5000014438,,2,1,15000.0,15000.0
14440,5000014439,,1,3,12000.0,36000.0
14441,5000014440,,2,3,15000.0,45000.0
14442,5000014441,,2,2,15750.0,31500.0
14443,5000014442,,2,3,13500.0,40500.0
14444,5000014443,,2,1,15000.0,15000.0
14445,5000014444,,2,1,16500.0,16500.0
14446,5000014445,,2,2,15000.0,30000.0
14447,5000014446,,2,3,16500.0,49500.0
14448,5000014447,,2,3,15000.0,45000.0
14449,5000014448,,2,2,15000.0,30000.0
14450,5000014449,,1,1,12600.0,12600.0
14451,5000014450,,1,2,12000.0,24000.0
14452,5000014451,,2,2,15000.0,30000.0
14453,5000014452,,1,2,12600.0,25200.0
14454,5000014453,,2,3,15000.0,45000.0
14455,5000014454,,1,1,12000.0,12000.0
14456,5000014455,,2,1,13500.0,13500.0
14457,5000014456,,1,3,10800.0,32400.0
14458,5000014457,,2,2,15000.0,30000.0
14459,5000014458,,2,2,15750.0,31500.0
14460,5000014459,,2,1,13500.0,13500.0
14461,5000014460,,2,3,15000.0,45000.0
14462,5000014461,,1,2,12600.0,25200.0
14463,5000014462,,2,3,15750.0,47250.0
14464,5000014463,,1,2,10800.0,21600.0
14465,5000014464,,2,1,15000.0,15000.0
14466,5000014465,,2,2,15000.0,30000.0
14467,5000014466,,1,1,12600.0,12600.0
14468,5000014467,,1,1,12000.0,12000.0
14469,5000014468,,2,3,16500.0,49500.0
14470,5000014469,,1,3,13200.0,39600.0
14471,5000014470,,1,3,12000.0,36000.0
14472,5000014471,,1,2,10800.0,21600.0
14473,5000014472,,1,3,13200.0,39600.0
14474,5000014473,,2,3,15000.0,45000.0
14475,5000014474,,1,2,10800.0,21600.0
14476,5000014475,,1,3,12000.0,36000.0
14477,5000014476,,2,1,15000.0,15000.0
14478,5000014477,,2,1,16500.0,16500.0
14479,5000014478,,1,2,10800.0,21600.0
14480,5000014479,,2,3,13500.0,40500.0
14481,5000014480,,1,3,12000.0,36000.0
14482,5000014481,,1,3,12000.0,36000.0
14483,5000014482,,2,1,13500.0,13500.0
14484,5000014483,,2,2,15000.0,30000.0
14485,5000014484,,1,2,12000.0,24000.0
14486,5000014485,,2,2,15000.0,30000.0
14487,5000014486,,1,1,12000.0,12000.0
14488,5000014487,,1,1,12000.0,12000.0
14489,5000014488,,2,3,16500.0,49500.0
14490,5000014489,,2,2,15000.0,30000.0
14491,5000014490,,2,3,13500.0,40500.0
14492,5000014491,,2,1,15000.0,15000.0
14493,5000014492,,2,2,15750.0,31500.0
14494,5000014493,,2,1,16500.0,16500.0
14495,5000014494,,1,3,12000.0,36000.0
14496,5000014495,,2,1,15000.0,15000.0
14497,5000014496,,1,1,12000.0,12000.0
14498,5000014497,,2,3,15000.0,45000.0
14499,5000014498,,1,1,10800.0,10800.0
14500,5000014499,,1,2,12000.0,24000.0
14501,5000014500,,1,1,12000.0,12000.0
14502,5000014501,,1,1,13200.0,13200.0
14503,5000014502,,1,3,12000.0,36000.0
14504,5000014503,,1,3,12000.0,36000.0
14505,5000014504,,2,2,15000.0,30000.0
14506,5000014505,,1,2,12600.0,25200.0
14507,5000014506,,1,2,12000.0,24000.0
14508,5000014507,,1,2,12000.0,24000.0
14509,5000014508,,1,3,12000.0,36000.0
14510,5000014509,,1,2,12600.0,25200.0
14511,5000014510,,1,1,12000.0,12000.0
14512,5000014511,,2,3,13500.0,40500.0
14513,5000014512,,1,3,12000.0,36000.0
14514,5000014513,,1,3,12600.0,37800.0
14515,5000014514,,1,1,12000.0,12000.0
14516,5000014515,,2,2,15750.0,31500.0
14517,5000014516,,2,3,15000.0,45000.0
14518,5000014517,,2,2,13500.0,27000.0
14519,5000014518,,1,1,10800.0,10800.0
14520,5000014519,,2,2,15000.0,30000.0
14521,5000014520,,1,2,12600.0,25200.0
14522,5000014521,,2,3,15000.0,45000.0
14523,5000014522,,2,3,15000.0,45000.0
14524,5000014523,,1,2,10800.0,21600.0
14525,5000014524,,2,1,16500.0,16500.0
14526,5000014525,,2,2,15000.0,30000.0
14527,5000014526,,1,2,12600.0,25200.0
14528,5000014527,,2,1,15000.0,15000.0
14529,5000014528,,2,1,13500.0,13500.0
14530,5000014529,,2,2,15000.0,30000.0
14531,5000014530,,2,2,15000.0,30000.0
14532,5000014531,,2,2,15750.0,31500.0
14533,5000014532,,2,1,15000.0,15000.0
14534,5000014533,,1,3,12000.0,36000.0
14535,5000014534,,1,2,12000.0,24000.0
14536,5000014535,,2,1,15000.0,15000.0
14537,5000014536,,1,3,10800.0,32400.0
14538,5000014537,,2,3,15000.0,45000.0
14539,5000014538,,1,3,12000.0,36000.0
14540,5000014539,,2,1,15000.0,15000.0
14541,5000014540,,1,2,12000.0,24000.0
14542,5000014541,,1,1,12000.0,12000.0
14543,5000014542,,1,2,13200.0,26400.0
14544,5000014543,,1,1,12000.0,12000.0
14545,5000014544,,2,1,15000.0,15000.0
14546,5000014545,,2,1,15750.0,15750.0
14547,5000014546,,2,1,15750.0,15750.0
14548,5000014547,,2,3,16500.0,49500.0
14549,5000014548,,1,1,12600.0,12600.0
14550,5000014549,,1,2,12000.0,24000.0
14551,5000014550,,2,1,15000.0,15000.0
14552,5000014551,,1,2,13200.0,26400.0
14553,5000014552,,1,2,12000.0,24000.0
14554,5000014553,,2,3,15750.0,47250.0
14555,5000014554,,1,2,12600.0,25200.0
14556,5000014555,,1,1,10800.0,10800.0
14557,5000014556,,1,2,13200.0,26400.0
14558,5000014557,,2,1,15000.0,15000.0
14559,5000014558,,2,1,13500.0,13500.0
14560,5000014559,,1,3,12000.0,36000.0
14561,5000014560,,1,3,12000.0,36000.0
14562,5000014561,,2,3,15750.0,47250.0
14563,5000014562,,1,1,10800.0,10800.0
14564,5000014563,,1,2,12000.0,24000.0
14565,5000014564,,2,2,15000.0,30000.0
14566,5000014565,,1,1,12000.0,12000.0
14567,5000014566,,2,1,15750.0,15750.0
14568,5000014567,,2,3,15000.0,45000.0
14569,5000014568,,2,2,15000.0,30000.0
14570,5000014569,,1,2,12000.0,24000.0
14571,5000014570,,1,1,10800.0,10800.0
14572,5000014571,,1,2,12000.0,24000.0
14573,5000014572,,1,1,10800.0,10800.0
14574,5000014573,,2,3,15750.0,47250.0
14575,5000014574,,1,2,13200.0,26400.0
14576,5000014575,,1,3,12600.0,37800.0
14577,5000014576,,1,1,13200.0,13200.0
14578,5000014577,,2,1,13500.0,13500.0
14579,5000014578,,1,2,10800.0,21600.0
14580,5000014579,,1,1,12600.0,12600.0
14581,5000014580,,2,2,15000.0,30000.0
14582,5000014581,,2,2,13500.0,27000.0
14583,5000014582,,1,2,12000.0,24000.0
14584,5000014583,,2,1,15000.0,15000.0
14585,5000014584,,2,1,15000.0,15000.0
14586,5000014585,,2,2,15000.0,30000.0
14587,5000014586,,2,2,15750.0,31500.0
14588,5000014587,,2,3,15000.0,45000.0
14589,5000014588,,2,3,15000.0,45000.0
14590,5000014589,,1,1,12000.0,12000.0
14591,5000014590,,1,2,13200.0,26400.0
14592,5000014591,,2,1,15000.0,15000.0
14593,5000014592,,1,3,12000.0,36000.0
14594,5000014593,,1,2,12000.0,24000.0
14595,5000014594,,1,1,12000.0,12000.0
14596,5000014595,,1,1,12000.0,12000.0
14597,5000014596,,1,3,13200.0,39600.0
14598,5000014597,,1,1,12600.0,12600.0
14599,5000014598,,2,3,15000.0,45000.0
14600,5000014599,,2,3,15000.0,45000.0
14601,5000014600,,1,1,10800.0,10800.0
14602,5000014601,,2,3,13500.0,40500.0
14603,5000014602,,1,1,12000.0,12000.0
14604,5000014603,,2,2,13500.0,27000.0
14605,5000014604,,2,3,15000.0,45000.0
14606,5000014605,,2,2,15750.0,31500.0
14607,5000014606,,2,2,13500.0,27000.0
14608,5000014607,,1,1,12600.0,12600.0
14609,5000014608,,2,1,15000.0,15000.0
14610,5000014609,,2,1,13500.0,13500.0
14611,5000014610,,2,3,13500.0,40500.0
14612,5000014611,,1,1,13200.0,13200.0
14613,5000014612,,2,2,15000.0,30000.0
14614,5000014613,,2,3,15000.0,45000.0
14615,5000014614,,1,3,12600.0,37800.0
14616,5000014615,,1,2,12600.0,25200.0
14617,5000014616,,2,2,15000.0,30000.0
14618,5000014617,,2,3,16500.0,49500.0
14619,5000014618,,1,1,12000.0,12000.0
14620,5000014619,,1,1,12000.0,12000.0
14621,5000014620,,1,1,12600.0,12600.0
14622,5000014621,,1,2,12600.0,25200.0
14623,5000014622,,2,3,16500.0,49500.0
14624,5000014623,,1,3,12000.0,36000.0
14625,5000014624,,2,3,15000.0,45000.0
14626,5000014625,,2,2,15750.0,31500.0
14627,5000014626,,1,2,10800.0,21600.0
14628,5000014627,,2,1,13500.0,13500.0
14629,5000014628,,1,2,12000.0,24000.0
14630,5000014629,,1,3,12000.0,36000.0
14631,5000014630,,2,3,13500.0,40500.0
14632,5000014631,,2,1,16500.0,16500.0
14633,5000014632,,2,2,15000.0,30000.0
14634,5000014633,,1,3,13200.0,39600.0
14635,5000014634,,1,2,12000.0,24000.0
14636,5000014635,,2,2,15000.0,30000.0
14637,5000014636,,1,1,12600.0,12600.0
14638,5000014637,,2,2,15750.0,31500.0
14639,5000014638,,2,2,15000.0,30000.0
14640,5000014639,,1,3,10800.0,32400.0
14641,5000014640,,1,3,12000.0,36000.0
14642,5000014641,,2,2,15000.0,30000.0
14643,5000014642,,2,2,15000.0,30000.0
14644,5000014643,,1,2,12000.0,24000.0
14645,5000014644,,1,2,12000.0,24000.0
14646,5000014645,,1,3,10800.0,32400.0
14647,5000014646,,1,3,12000.0,36000.0
14648,5000014647,,1,1,12000.0,12000.0
14649,5000014648,,1,3,13200.0,39600.0
14650,5000014649,,1,2,12000.0,24000.0
14651,5000014650,,2,1,15000.0,15000.0
14652,5000014651,,2,3,15000.0,45000.0
14653,5000014652,,1,1,13200.0,13200.0
14654,5000014653,,2,3,13500.0,40500.0
14655,5000014654,,2,1,15000.0,15000.0
14656,5000014655,,2,1,15750.0,15750.0
14657,5000014656,,1,2,12000.0,24000.0
14658,5000014657,,2,3,15000.0,45000.0
14659,5000014658,,1,3,12000.0,36000.0
14660,5000014659,,1,3,12600.0,37800.0
14661,5000014660,,1,1,10800.0,10800.0
14662,5000014661,,1,1,12000.0,12000.0
14663,5000014662,,2,2,15000.0,30000.0
14664,5000014663,,2,2,13500.0,27000.0
14665,5000014664,,1,1,12000.0,12000.0
14666,5000014665,,2,1,15000.0,15000.0
14667,5000014666,,2,2,15000.0,30000.0
14668,5000014667,,1,1,12000.0,12000.0
14669,5000014668,,2,2,15750.0,31500.0
14670,5000014669,,1,2,12000.0,24000.0
14671,5000014670,,2,3,15750.0,47250.0
14672,5000014671,,1,2,12000.0,24000.0
14673,5000014672,,2,1,15000.0,15000.0
14674,5000014673,,1,1,12000.0,12000.0
14675,5000014674,,2,3,13500.0,40500.0
14676,5000014675,,2,2,15000.0,30000.0
14677,5000014676,,1,1,12000.0,12000.0
14678,5000014677,,2,1,13500.0,13500.0
14679,5000014678,,1,2,12000.0,24000.0
14680,5000014679,,2,2,16500.0,33000.0
14681,5000014680,,2,3,13500.0,40500.0
14682,5000014681,,2,2,15000.0,30000.0
14683,5000014682,,1,1,12000.0,12000.0
14684,5000014683,,2,2,13500.0,27000.0
14685,5000014684,,2,3,15750.0,47250.0
14686,5000014685,,2,3,13500.0,40500.0
14687,5000014686,,2,3,15750.0,47250.0
14688,5000014687,,2,3,15000.0,45000.0
14689,5000014688,,1,1,10800.0,10800.0
14690,5000014689,,2,2,16500.0,33000.0
14691,5000014690,,1,2,12000.0,24000.0
14692,5000014691,,2,2,13500.0,27000.0
14693,5000014692,,2,2,15000.0,30000.0
14694,5000014693,,1,3,12000.0,36000.0
14695,5000014694,,2,2,15000.0,30000.0
14696,5000014695,,2,1,16500.0,16500.0
14697,5000014696,,2,2,16500.0,33000.0
14698,5000014697,,1,1,13200.0,13200.0
14699,5000014698,,2,3,15000.0,45000.0
14700,5000014699,,2,2,15000.0,30000.0
14701,5000014700,,2,2,15750.0,31500.0
14702,5000014701,,2,2,16500.0,33000.0
14703,5000014702,,2,1,13500.0,13500.0
14704,5000014703,,1,1,13200.0,13200.0
14705,5000014704,,1,3,10800.0,32400.0
14706,5000014705,,1,3,12000.0,36000.0
14707,5000014706,,2,3,15000.0,45000.0
14708,5000014707,,1,3,12000.0,36000.0
14709,5000014708,,2,3,15750.0,47250.0
14710,5000014709,,2,1,15000.0,15000.0
14711,5000014710,,1,3,12000.0,36000.0
14712,5000014711,,1,2,13200.0,26400.0
14713,5000014712,,2,3,15750.0,47250.0
14714,5000014713,,1,1,12000.0,12000.0
14715,5000014714,,1,1,10800.0,10800.0
14716,5000014715,,1,2,10800.0,21600.0
14717,5000014716,,2,3,13500.0,40500.0
14718,5000014717,,1,1,12000.0,12000.0
14719,5000014718,,2,1,15000.0,15000.0
14720,5000014719,,1,2,12000.0,24000.0
14721,5000014720,,2,2,15000.0,30000.0
14722,5000014721,,1,2,12000.0,24000.0
14723,5000014722,,2,3,16500.0,49500.0
14724,5000014723,,2,2,15000.0,30000.0
14725,5000014724,,2,3,13500.0,40500.0
14726,5000014725,,1,2,10800.0,21600.0
14727,5000014726,,2,2,15000.0,30000.0
14728,5000014727,,1,2,10800.0,21600.0
14729,5000014728,,1,3,10800.0,32400.0
14730,5000014729,,2,2,16500.0,33000.0
14731,5000014730,,2,2,15750.0,31500.0
14732,5000014731,,2,1,13500.0,13500.0
14733,5000014732,,1,3,12000.0,36000.0
14734,5000014733,,2,1,15000.0,15000.0
14735,5000014734,,1,1,12000.0,12000.0
14736,5000014735,,2,1,15000.0,15000.0
14737,5000014736,,2,1,15750.0,15750.0
14738,5000014737,,1,3,12600.0,37800.0
14739,5000014738,,1,2,12000.0,24000.0
14740,5000014739,,2,1,13500.0,13500.0
14741,5000014740,,1,3,13200.0,39600.0
14742,5000014741,,1,2,12000.0,24000.0
14743,5000014742,,1,3,13200.0,39600.0
14744,5000014743,,2,1,15000.0,15000.0
14745,5000014744,,1,1,12000.0,12000.0
14746,5000014745,,1,3,12000.0,36000.0
14747,5000014746,,2,2,15000.0,30000.0
14748,5000014747,,1,3,10800.0,32400.0
14749,5000014748,,2,2,15000.0,30000.0
14750,5000014749,,1,3,12000.0,36000.0
14751,5000014750,,2,2,16500.0,33000.0
14752,5000014751,,2,2,15000.0,30000.0
14753,5000014752,,2,2,15750.0,31500.0
14754,5000014753,,2,3,15000.0,45000.0
14755,5000014754,,1,1,12000.0,12000.0
14756,5000014755,,1,1,12000.0,12000.0
14757,5000014756,,2,3,15000.0,45000.0
14758,5000014757,,1,3,10800.0,32400.0
14759,5000014758,,1,1,12000.0,12000.0
14760,5000014759,,1,2,12000.0,24000.0
14761,5000014760,,1,1,12000.0,12000.0
14762,5000014761,,1,3,12000.0,36000.0
14763,5000014762,,1,3,12600.0,37800.0
14764,5000014763,,1,1,12000.0,12000.0
14765,5000014764,,2,3,15000.0,45000.0
14766,5000014765,,2,3,15000.0,45000.0
14767,5000014766,,1,1,12000.0,12000.0
14768,5000014767,,1,2,12000.0,24000.0
14769,5000014768,,2,2,15000.0,30000.0
14770,5000014769,,2,2,15000.0,30000.0
14771,5000014770,,2,1,16500.0,16500.0
14772,5000014771,,2,2,16500.0,33000.0
14773,5000014772,,1,1,13200.0,13200.0
14774,5000014773,,2,1,15000.0,15000.0
14775,5000014774,,2,2,15000.0,30000.0
14776,5000014775,,1,2,13200.0,26400.0
14777,5000014776,,2,2,13500.0,27000.0
14778,5000014777,,1,1,12000.0,12000.0
14779,5000014778,,2,3,15000.0,45000.0
14780,5000014779,,2,3,15000.0,45000.0
14781,5000014780,,2,1,13500.0,13500.0
14782,5000014781,,2,3,15750.0,47250.0
14783,5000014782,,1,1,12000.0,12000.0
14784,5000014783,,2,2,15000.0,30000.0
14785,5000014784,,2,1,13500.0,13500.0
14786,5000014785,,1,3,12000.0,36000.0
14787,5000014786,,1,2,12000.0,24000.0
14788,5000014787,,1,1,12000.0,12000.0
14789,5000014788,,2,2,15000.0,30000.0
14790,5000014789,,2,2,15750.0,31500.0
14791,5000014790,,1,2,12000.0,24000.0
14792,5000014791,,1,3,12000.0,36000.0
14793,5000014792,,1,3,12000.0,36000.0
14794,5000014793,,1,2,12000.0,24000.0
14795,5000014794,,1,1,12000.0,12000.0
14796,5000014795,,1,3,10800.0,32400.0
14797,5000014796,,1,2,12600.0,25200.0
14798,5000014797,,2,3,16500.0,49500.0
14799,5000014798,,2,1,16500.0,16500.0
14800,5000014799,,2,3,15000.0,45000.0
14801,5000014800,,1,1,12000.0,12000.0
14802,5000014801,,2,1,13500.0,13500.0
14803,5000014802,,2,3,13500.0,40500.0
14804,5000014803,,2,2,15000.0,30000.0
14805,5000014804,,2,3,15750.0,47250.0
14806,5000014805,,1,2,12000.0,24000.0
14807,5000014806,,2,1,15000.0,15000.0
14808,5000014807,,2,3,13500.0,40500.0
14809,5000014808,,1,3,10800.0,32400.0
14810,5000014809,,2,2,15000.0,30000.0
14811,5000014810,,1,1,12600.0,12600.0
14812,5000014811,,2,3,15000.0,45000.0
14813,5000014812,,1,2,12000.0,24000.0
14814,5000014813,,1,3,12000.0,36000.0
14815,5000014814,,1,2,12000.0,24000.0
14816,5000014815,,2,3,15000.0,45000.0
14817,5000014816,,1,1,10800.0,10800.0
14818,5000014817,,1,3,12000.0,36000.0
14819,5000014818,,1,1,12000.0,12000.0
14820,5000014819,,2,2,13500.0,27000.0
14821,5000014820,,1,1,10800.0,10800.0
14822,5000014821,,1,1,12000.0,12000.0
14823,5000014822,,2,3,13500.0,40500.0
14824,5000014823,,1,3,12000.0,36000.0
14825,5000014824,,2,2,15000.0,30000.0
14826,5000014825,,1,1,12000.0,12000.0
14827,5000014826,,2,2,13500.0,27000.0
14828,5000014827,,1,3,12000.0,36000.0
14829,5000014828,,1,1,12600.0,12600.0
14830,5000014829,,2,1,15000.0,15000.0
14831,5000014830,,1,2,12000.0,24000.0
14832,5000014831,,2,3,15000.0,45000.0
14833,5000014832,,2,2,15000.0,30000.0
14834,5000014833,,2,2,15750.0,31500.0
14835,5000014834,,1,2,13200.0,26400.0
14836,5000014835,,2,1,15000.0,15000.0
14837,5000014836,,1,3,12000.0,36000.0
14838,5000014837,,2,3,15000.0,45000.0
14839,5000014838,,2,1,15000.0,15000.0
14840,5000014839,,1,1,10800.0,10800.0
14841,5000014840,,1,2,12000.0,24000.0
14842,5000014841,,1,1,12000.0,12000.0
14843,5000014842,,1,1,13200.0,13200.0
14844,5000014843,,1,1,10800.0,10800.0
14845,5000014844,,1,3,12600.0,37800.0
14846,5000014845,,1,2,12000.0,24000.0
14847,5000014846,,2,2,15000.0,30000.0
14848,5000014847,,1,1,12600.0,12600.0
14849,5000014848,,1,1,12000.0,12000.0
14850,5000014849,,1,1,12000.0,12000.0
14851,5000014850,,1,1,13200.0,13200.0
14852,5000014851,,1,3,12000.0,36000.0
14853,5000014852,,2,2,15750.0,31500.0
14854,5000014853,,2,2,15750.0,31500.0
14855,5000014854,,1,3,12000.0,36000.0
14856,5000014855,,1,3,10800.0,32400.0
14857,5000014856,,1,1,12000.0,12000.0
14858,5000014857,,1,1,12000.0,12000.0
14859,5000014858,,2,2,15750.0,31500.0
14860,5000014859,,2,3,15000.0,45000.0
14861,5000014860,,2,3,15750.0,47250.0
14862,5000014861,,2,2,15000.0,30000.0
14863,5000014862,,1,2,10800.0,21600.0
14864,5000014863,,2,3,15000.0,45000.0
14865,5000014864,,2,1,15000.0,15000.0
14866,5000014865,,2,1,15000.0,15000.0
14867,5000014866,,2,3,15000.0,45000.0
14868,5000014867,,2,1,13500.0,13500.0
14869,5000014868,,1,3,12000.0,36000.0
14870,5000014869,,2,3,15750.0,47250.0
14871,5000014870,,2,2,15000.0,30000.0
14872,5000014871,,1,2,12000.0,24000.0
14873,5000014872,,1,3,12000.0,36000.0
14874,5000014873,,2,2,15000.0,30000.0
14875,5000014874,,2,2,15750.0,31500.0
14876,5000014875,,2,2,13500.0,27000.0
14877,5000014876,,1,2,12000.0,24000.0
14878,5000014877,,1,3,13200.0,39600.0
14879,5000014878,,2,1,15000.0,15000.0
14880,5000014879,,1,1,13200.0,13200.0
14881,5000014880,,2,2,13500.0,27000.0
14882,5000014881,,2,2,15000.0,30000.0
14883,5000014882,,2,2,13500.0,27000.0
14884,5000014883,,1,1,12000.0,12000.0
14885,5000014884,,2,2,15000.0,30000.0
14886,5000014885,,1,1,12600.0,12600.0
14887,5000014886,,1,3,12000.0,36000.0
14888,5000014887,,1,1,12000.0,12000.0
14889,5000014888,,2,2,15000.0,30000.0
14890,5000014889,,2,3,15000.0,45000.0
14891,5000014890,,2,2,13500.0,27000.0
14892,5000014891,,1,1,12000.0,12000.0
14893,5000014892,,2,3,15000.0,45000.0
14894,5000014893,,2,3,15000.0,45000.0
14895,5000014894,,1,2,10800.0,21600.0
14896,5000014895,,2,1,15000.0,15000.0
14897,5000014896,,2,2,15750.0,31500.0
14898,5000014897,,1,3,12000.0,36000.0
14899,5000014898,,1,2,12000.0,24000.0
14900,5000014899,,1,3,10800.0,32400.0
14901,5000014900,,2,1,15000.0,15000.0
14902,5000014901,,1,3,12000.0,36000.0
14903,5000014902,,2,3,15000.0,45000.0
14904,5000014903,,1,2,12000.0,24000.0
14905,5000014904,,1,2,12000.0,24000.0
14906,5000014905,,1,2,12000.0,24000.0
14907,5000014906,,2,2,15000.0,30000.0
14908,5000014907,,1,1,12000.0,12000.0
14909,5000014908,,1,1,13200.0,13200.0
14910,5000014909,,1,2,12000.0,24000.0
14911,5000014910,,1,3,12600.0,37800.0
14912,5000014911,,2,1,15000.0,15000.0
14913,5000014912,,1,1,12600.0,12600.0
14914,5000014913,,2,3,15000.0,45000.0
14915,5000014914,,1,3,12000.0,36000.0
14916,5000014915,,2,1,13500.0,13500.0
14917,5000014916,,2,3,13500.0,40500.0
14918,5000014917,,2,3,13500.0,40500.0
14919,5000014918,,1,1,10800.0,10800.0
14920,5000014919,,2,3,13500.0,40500.0
14921,5000014920,,2,3,15000.0,45000.0
14922,5000014921,,2,3,15000.0,45000.0
14923,5000014922,,1,3,10800.0,32400.0
14924,5000014923,,2,1,15000.0,15000.0
14925,5000014924,,2,2,15750.0,31500.0
14926,5000014925,,2,1,15000.0,15000.0
14927,5000014926,,2,3,15000.0,45000.0
14928,5000014927,,1,2,12000.0,24000.0
14929,5000014928,,1,2,10800.0,21600.0
14930,5000014929,,1,1,12000.0,12000.0
14931,5000014930,,1,1,12000.0,12000.0
14932,5000014931,,2,2,15000.0,30000.0
14933,5000014932,,2,1,15000.0,15000.0
14934,5000014933,,1,2,12000.0,24000.0
14935,5000014934,,1,1,13200.0,13200.0
14936,5000014935,,1,3,12600.0,37800.0
14937,5000014936,,1,2,12000.0,24000.0
14938,5000014937,,1,3,12000.0,36000.0
14939,5000014938,,2,3,15000.0,45000.0
14940,5000014939,,2,1,15000.0,15000.0
14941,5000014940,,1,1,12000.0,12000.0
14942,5000014941,,1,1,12000.0,12000.0
14943,5000014942,,1,2,12000.0,24000.0
14944,5000014943,,1,2,10800.0,21600.0
14945,5000014944,,1,1,12000.0,12000.0
14946,5000014945,,2,3,15000.0,45000.0
14947,5000014946,,1,2,12000.0,24000.0
14948,5000014947,,2,2,15000.0,30000.0
14949,5000014948,,2,3,15750.0,47250.0
14950,5000014949,,2,1,15000.0,15000.0
14951,5000014950,,2,2,13500.0,27000.0
14952,5000014951,,1,1,13200.0,13200.0
14953,5000014952,,2,1,15000.0,15000.0
14954,5000014953,,2,2,15000.0,30000.0
14955,5000014954,,1,3,13200.0,39600.0
14956,5000014955,,1,3,13200.0,39600.0
14957,5000014956,,2,3,15750.0,47250.0
14958,5000014957,,2,1,15000.0,15000.0
14959,5000014958,,2,3,13500.0,40500.0
14960,5000014959,,1,1,12000.0,12000.0
14961,5000014960,,2,3,15000.0,45000.0
14962,5000014961,,1,3,12000.0,36000.0
14963,5000014962,,2,1,15750.0,15750.0
14964,5000014963,,2,3,15000.0,45000.0
14965,5000014964,,2,3,15000.0,45000.0
14966,5000014965,,2,3,15000.0,45000.0
14967,5000014966,,1,1,10800.0,10800.0
14968,5000014967,,1,1,10800.0,10800.0
14969,5000014968,,1,2,12000.0,24000.0
14970,5000014969,,1,2,12000.0,24000.0
14971,5000014970,,2,2,16500.0,33000.0
14972,5000014971,,2,3,15000.0,45000.0
14973,5000014972,,1,3,12000.0,36000.0
14974,5000014973,,1,2,12000.0,24000.0
14975,5000014974,,1,3,10800.0,32400.0
14976,5000014975,,2,1,15000.0,15000.0
14977,5000014976,,1,3,12000.0,36000.0
14978,5000014977,,1,3,13200.0,39600.0
14979,5000014978,,1,3,12000.0,36000.0
